word,group,fit,lwr,upr,word_caps,nLangs,nRegions,cardinal,topCardinal,fitProp_fit,fitProp_lwr,fitProp_upr,obs,obs_OR,myvar
yB_fs,unrounded,0.044822310948548,-0.164084145373745,0.262150342766252,YB_FS,215,6,ⱳĩaɨãᶌɑi,a,0.690611638991758,0.657725888528201,0.72188379462247,0.756946806526417,0.139081236329825,roundedness
yB_ms,unrounded,0.095804899561298,-0.104585234279523,0.309903887241935,YB_MS,220,6,ĩẽaɨɤᶌi,a,0.697904376954242,0.668263479463517,0.729877268472414,0.773510510360033,0.272138198054626,roundedness
yBD_fs,unrounded,0.038367444505392,-0.204365645098729,0.286888093694289,YBD_FS,152,6,ᶌɨɑᶖãɤeia,a,0.689306637591095,0.652056833468582,0.72609635800339,0.769548159147413,0.239707728711426,roundedness
yBD_ms,unrounded,0.058878095073754,-0.191707009959477,0.311567133106267,YBD_MS,148,6,ᶌᶖãɤɑieɨa,a,0.692454061073666,0.653446600816051,0.729242652056803,0.772575253944801,0.264447631613242,roundedness
yBS_fs,unrounded,0.015907491433818,-0.223637533117564,0.261780798842086,YBS_FS,156,6,ᶌᶖɑãɨei,i,0.686099698524548,0.648326462563029,0.722357649880025,0.759979522563086,0.16296445683312,roundedness
yBS_ms,unrounded,0.005026269074132,-0.23011900648922,0.243951786487874,YBS_MS,153,6,ᶌᶖɑãei,i,0.684815404581844,0.647442777991069,0.719500795753888,0.752889493580761,0.107443181591665,roundedness
year,unrounded,0.056127386908647,-0.167949016039886,0.282656717491708,YEAR,170,6,ᶌᶖɑãeaĩ,a,0.692082350151418,0.657709347635555,0.724056898433549,0.749937878628708,0.08464596119019,roundedness
yellow,unrounded,-0.05501143519553,-0.283280371975201,0.178576725779143,YELLOW,185,6,ɤᶌɯɨⱳĩãᶕeəẽ,ɤ,0.675320886960918,0.639138945630706,0.711043430121654,0.722912841457573,-0.116356727484518,roundedness
yesterday,unrounded,0.182121885023614,-0.034443740755678,0.39646234454452,YESTERDAY,213,6,əᶌɤieãa,a,0.710744369909453,0.678214317234852,0.741219158219277,0.79056370592149,0.416531655247283,roundedness
young,unrounded,-0.025147902393572,-0.279232186654431,0.233926769367122,YOUNG,151,6,ĩɑəⱳiᶕɨ,ĩ,0.679918811043853,0.640671046346017,0.717619635447331,0.718510653296581,-0.147909369361498,roundedness
yZ_fs,unrounded,0.115639586253293,-0.0876693659061,0.318754795582674,YZ_FS,222,6,ᶕãɤiaᶌə,a,0.700945211766835,0.669861769047055,0.730375157392975,0.768773718920741,0.233415040061919,roundedness
yZ_ms,unrounded,0.098040275950044,-0.115215302129313,0.315011130643192,YZ_MS,221,6,ᶕɤãəiaᶌ,a,0.698604697412874,0.665942764264829,0.729495337144081,0.764088729627151,0.195657243321941,roundedness
yZD_fs,unrounded,0.08367758994707,-0.154079843259909,0.324345635596633,YZD_FS,155,6,ᶌɑᶖãɨeia,a,0.69625157348508,0.658636893031925,0.730592907545833,0.778883098089535,0.316758910323633,roundedness
yZD_ms,unrounded,0.065017905415323,-0.170388955264367,0.298771354837393,YZD_MS,165,6,ᶌɑᶖãeai,a,0.69342015278336,0.657098746318356,0.727440183791058,0.771956355285,0.259370724227233,roundedness
yZS_fs,unrounded,0.000527070739143,-0.230736303362827,0.237483420161078,YZS_FS,162,6,ᶌᶖɑãeɨi,i,0.684131912811505,0.648089984792747,0.719314764038624,0.751068201360292,0.09335479222246,roundedness
yZS_ms,unrounded,0.044198081164663,-0.189237246350654,0.279186314100059,YZS_MS,173,6,ᶌᶖɑãaĩ,a,0.69051465708524,0.653295783646444,0.724765401025752,0.765971140207225,0.210764992165806,roundedness
1PLE,high-back,-0.013202203921487,-0.117665561883431,0.085795010106146,1PLE,89,6,ɤᶌɵʉouᶙᶖ,ɤ,0.251693573472939,0.237433010766283,0.266219768521389,0.249638610187033,-0.212713634776895,extreme
1PLI,high-back,0.003995831220135,-0.100315331829185,0.107232083208531,1PLI,93,6,ⱳᶖᶕũɯəɨ,ə,0.253812786272011,0.239317959623493,0.268275263993932,0.251378321184357,-0.199345713908695,extreme
1SG,high-back,-0.04958366014185,-0.15292123838031,0.053414749395693,1SG,69,6,uᶌɯɵũoɨõᶙᶖ,ᶌ,0.246943544993998,0.233085659835002,0.261154999440441,0.215982783424273,-0.484938144090717,extreme
2PL,high-back,-0.035829822490457,-0.142437022664168,0.068208961402652,2PL,82,6,ɤᶌoɵʉⱳuᶕũᶙ,ɤ,0.248540937511658,0.234256731134466,0.26321340976003,0.216785068082758,-0.478112005636304,extreme
2SG,high-back,-0.05159675070304,-0.156524974474956,0.049215920168085,2SG,61,6,uᶌɵoⱳũəᶕᶙ,ᶌ,0.246647319292636,0.23276760451284,0.260962954070306,0.189329236562336,-0.723188026347308,extreme
3PL,high-back,0.009759991172889,-0.094453765714782,0.112100941541312,3PL,105,6,ⱳʉᶖɨəɯ,ə,0.254620338359243,0.240285260306472,0.269482531178514,0.248133912625876,-0.224325932337961,extreme
3SG,high-back,-0.034729709483415,-0.139842839689926,0.065173978152684,3SG,90,6,ũᶌɵuʉɤoõɯᶕɨᶙ,ũ,0.248962778878844,0.234809615515457,0.262898757739222,0.22011414962969,-0.449980211610053,extreme
above,high-back,0.004598345224225,-0.106188480608413,0.114124544049317,ABOVE,95,6,ⱳᶙᶌɤɯəõu,u,0.253908244483632,0.239023717972786,0.269724384721671,0.283703942791923,0.038861075356222,extreme
afraid,high-back,0.032263740302589,-0.076122980650288,0.13571015135222,AFRAID,113,6,ɨõũəɤ,ɨ,0.257655386263648,0.242598079612487,0.272570218723949,0.285997287476329,0.055102784342157,extreme
after,high-back,0.007551807170588,-0.103656413665057,0.116865764800074,AFTER,93,6,ⱳɤoũə,o,0.254303922503551,0.239292569957587,0.269641778822309,0.289144913072406,0.077268110796657,extreme
air,high-back,-0.048857974214696,-0.174249850953391,0.07883755014676,AIR,51,6,ũᶖᶌoʉⱳuᶕõᶙ,ũ,0.247123080466568,0.230486925300988,0.264445619203201,0.256408366450283,-0.161036325465364,extreme
all,high-back,0.050888062337849,-0.05552285333363,0.151438478866393,ALL,129,6,ũouə,o,0.260064451821593,0.245513802925887,0.274920359090414,0.32657988447883,0.330959991016025,extreme
angry,high-back,-0.02439921728355,-0.131168997105448,0.081719376515038,ANGRY,96,6,ɵʉõⱳɤuoᶕɯᶙ,ɵ,0.250185589226734,0.235452905307593,0.264966627537509,0.278692458745268,0.003090332794473,extreme
animal,high-back,-0.057723833605768,-0.172258550368347,0.05519168851886,ANIMAL,85,6,õᶖᶌɵuⱳɨɤᶕᶙ,õ,0.24591195607426,0.230937900484866,0.261617514338921,0.259988901424205,-0.134065994822511,extreme
ant,high-back,0.055559708210217,-0.059268712662642,0.167338378930178,ANT,92,6,ⱳɨõouə,o,0.260872635412081,0.244847421710372,0.276709436464216,0.310098461513188,0.221366766164416,extreme
arm (lower),high-back,-0.026201196202728,-0.133227351010613,0.0781774299389,arm (lower),103,6,ᶖɵʉⱳɯuɨᶕᶙo,ᶖ,0.24987832191049,0.235413550128345,0.264926565864627,0.275623945703934,-0.019006748160782,extreme
arm (upper),high-back,-0.028497461065203,-0.134533779911834,0.080301422539875,arm (upper),103,6,ɤᶖɵʉⱳɯuɨᶕᶙ,ɤ,0.249687442562717,0.235322620752007,0.265117707018606,0.278542272387379,0.002012301998412,extreme
ashes,high-back,0.179968093781387,0.076963848307553,0.28506123129511,ASHES,145,6,ɯũuoəõ,u,0.27779736631022,0.262770862247418,0.293712641427357,0.418364747354096,0.899677453524924,extreme
back,high-back,0.122225216726376,0.016255320034169,0.224374110818037,BACK,123,6,ɨoũuɯə,o,0.26966640891188,0.25456447759048,0.284780070775202,0.376685728389611,0.648432504474165,extreme
bad,high-back,-0.011316515926405,-0.11481816946755,0.091994667524238,BAD,112,6,ũõɵʉɤⱳuɨᶕᶙ,ũ,0.251917612180482,0.237765188861026,0.266554614475757,0.252990361885999,-0.187013557664776,extreme
bark,high-back,-0.015691490262667,-0.121667201398142,0.08864262827404,BARK,97,6,õᶖᶌɵʉⱳuɯᶕᶙũ,ᶖ,0.25142385031556,0.236789652347299,0.266485054416966,0.260349770668004,-0.131361189415382,extreme
beautiful,high-back,-0.066368860303604,-0.185282725753889,0.045464617939836,BEAUTIFUL,86,6,ᶖᶌɨɵʉõⱳoɯᶕᶙũəu,ᶖ,0.244755555595044,0.229173858855813,0.260921136465124,0.238634149944517,-0.298758469927079,extreme
because,high-back,-0.047923548409925,-0.16842512104172,0.071670321180953,BECAUSE,66,6,ᶖᶌəɵʉⱳɨũuɯᶕo,ᶖ,0.247200710462533,0.230937203392377,0.263479178829688,0.237460449827777,-0.308094045638496,extreme
before,high-back,-0.00204878990914,-0.116962023857498,0.107926548220909,BEFORE,89,6,ᶖᶌõʉⱳuɤɯᶕᶙ,ᶖ,0.253139993975236,0.237455835774253,0.268374435506104,0.27422737503716,-0.029114169179841,extreme
behind,high-back,0.029847154789476,-0.082833877324056,0.136353940840444,BEHIND,102,6,ũɤɯo,o,0.257265941430466,0.24191681558748,0.272432630314721,0.286817149620357,0.060890153565203,extreme
belly,high-back,0.089707232148924,-0.010432687997441,0.187565104070822,BELLY,126,6,ʉɯoᶌu,o,0.265225900077129,0.250954239274883,0.279691899074589,0.328235161182558,0.341804382226126,extreme
below,high-back,-0.028560774541779,-0.139226817974818,0.076660802085305,BELOW,95,6,ɯᶖᶌɵõʉⱳɤũoᶕuᶙ,ᶖ,0.249567217861406,0.235115495508257,0.264793443021546,0.267961323144956,-0.074864218184931,extreme
beside,high-back,-0.07607180193817,-0.192255444380754,0.039628292376958,BESIDE,66,6,õũᶖᶌɵʉɯⱳuəoᶕᶙ,õ,0.243467572249594,0.228151547646325,0.259483249497861,0.214756504307403,-0.495407385513557,extreme
between,high-back,-0.045440479851311,-0.177516972279731,0.080057402842219,BETWEEN,53,6,õɤũɯᶖᶌɵʉⱳuᶕoᶙ,õ,0.24753785430013,0.230186457892342,0.264863966177466,0.234284661907416,-0.333514773494006,extreme
big,high-back,-0.011065419999618,-0.114150747564859,0.090024252160647,BIG,114,6,õũɵəʉⱳᶙɯ,õ,0.251936528338435,0.23785060583708,0.266268716663581,0.292996495006838,0.10419691468397,extreme
bird,high-back,0.047660614534386,-0.055234744334302,0.149034156900375,BIRD,107,6,õɯuᶌᶖo,u,0.259603348777604,0.245526306012349,0.274624987434288,0.293483635185995,0.107587957995637,extreme
bite,high-back,-0.057030708617277,-0.161991292931096,0.048108448667933,BITE,102,6,ᶖᶌɵʉɤⱳoõᶕuɯᶙ,ᶖ,0.246020186348,0.231827656791433,0.260800829770995,0.265259885686716,-0.094796649076186,extreme
bitter,high-back,-0.069067034648781,-0.182131137228045,0.043479342623071,BITTER,82,6,õᶌɵoɨʉⱳuũᶕəᶙ,õ,0.244262484910269,0.229637706892584,0.260015384465155,0.21222982900179,-0.517116472672657,extreme
black,high-back,0.10729967668062,0.006020212208749,0.204450500450202,BLACK,130,6,ũⱳɯᶌᶖɤuɨəõ,u,0.267544913755427,0.253214343204481,0.281815960704602,0.357361808595694,0.528409615332567,extreme
blood,high-back,0.027047747554206,-0.074753196346094,0.124865676887166,BLOOD,105,6,ɨəᶌu,u,0.256889459043861,0.242682359244117,0.271296005268801,0.291052480131158,0.090631351424014,extreme
blow,high-back,0.280263183492972,0.175441280463387,0.38460883500495,BLOW,169,6,uɯõũ,u,0.2918738607208,0.276417202191466,0.307891319057494,0.54202819550041,1.6181399958582,extreme
blue,high-back,0.037639889230534,-0.077097444455713,0.149920817871068,BLUE,97,6,ɵᶕᶖɤũõɯuʉəo,u,0.258329259353991,0.242980060170336,0.274397955615928,0.322566461910723,0.30454790808353,extreme
blunt,high-back,0.179042289694656,0.069551284685764,0.284444080073564,BLUNT,114,6,ũᶖuɤɯoə,u,0.277595214401007,0.261472978514043,0.293569368631136,0.439861684423361,1.02629769419048,extreme
body,high-back,0.010258114809388,-0.094619636120268,0.11417624900992,BODY,94,6,ᶖɵɤəõ,ə,0.254800067298669,0.240503510784166,0.269327417278117,0.256936152386585,-0.157045403862749,extreme
bone,high-back,0.109878304356295,0.011174571670398,0.209092076111197,BONE,120,6,ʉⱳᶌɨuəɯo,u,0.267983536161941,0.253876898208337,0.28259427174189,0.35256857299893,0.498207360853759,extreme
boy,high-back,0.004739716899034,-0.105660007842694,0.108408676455592,BOY,117,6,oᶖ,o,0.253993234297535,0.238914690633883,0.268769656604257,0.277109347542784,-0.008291182792061,extreme
brain,high-back,0.100447598578411,-0.011537333471173,0.207977945241416,BRAIN,111,6,õouũəɯᶖɤ,o,0.266807435765609,0.251015446747752,0.282600035710524,0.352051835467887,0.494940336843176,extreme
breast,high-back,0.146291671121407,0.044130617091282,0.247433917862258,BREAST,127,6,ɵuɯəũoɨõ,u,0.273034625051925,0.258548291383405,0.288087358388789,0.381822295884422,0.679910603257027,extreme
breathe,high-back,-0.039871826320362,-0.151259421691606,0.073785965751102,BREATHE,93,6,ᶌɵõʉⱳuɨᶕoᶙ,ᶌ,0.248240820763747,0.232798556525005,0.264235031526203,0.265364957744521,-0.094018968055129,extreme
burn,high-back,0.040260305194455,-0.071329690251838,0.149975117068575,BURN,103,6,õəũuɯɨ,u,0.258687417289383,0.243708741921697,0.274211588665848,0.305441746307692,0.189832431387667,extreme
buttocks,high-back,0.13820874862352,0.030149515383893,0.245428920472567,BUTTOCKS,109,6,ʉuũɯo,u,0.271909529901988,0.256698788770472,0.287866170338678,0.382020093359437,0.681119467907536,extreme
carry,high-back,-0.057897120929504,-0.167809832001449,0.045973069004788,CARRY,101,6,ũᶖᶌõⱳuəɨᶕoᶙɯ,ũ,0.245793913119018,0.23133941795871,0.260332837109105,0.238621226038298,-0.29886109427822,extreme
clean,high-back,-0.034451123737014,-0.15499752885962,0.076854056056631,CLEAN,76,6,ɤᶌũɵʉoⱳõuᶕᶙ,ɤ,0.248865082615935,0.232989535345583,0.264713284349154,0.232763400263969,-0.345776441208557,extreme
cloud,high-back,0.146271896273864,0.041508452311932,0.251641684291627,CLOUD,130,6,õⱳuɯoᶖɨ,u,0.273038918788277,0.25778469463952,0.288843577635553,0.378630276077881,0.660368703913803,extreme
cold,high-back,0.03039470908298,-0.07513984389566,0.130856506081668,COLD,118,6,ɨɤɯu,u,0.257220492427767,0.242805280655197,0.271841800424898,0.307031567608309,0.200628237126782,extreme
come,high-back,0.013118507282063,-0.091163292972199,0.114785774240271,COME,97,6,ⱳʉɤəᶖõɯɨ,ə,0.2551738978705,0.240643263884737,0.269856581502279,0.276003720741635,-0.01626369175554,extreme
correct,high-back,0.012966046227995,-0.100447542488498,0.12572952610863,CORRECT,79,6,ɵɤᶖɯəo,o,0.255076625025282,0.239666705623321,0.271057873606021,0.274184541486133,-0.029424673990978,extreme
cough,high-back,0.199951095544236,0.094602159598969,0.302989354642285,COUGH,133,6,ouõɤ,o,0.280664622728204,0.265220698705504,0.295732802511099,0.44092665950151,1.03253203253302,extreme
crooked,high-back,0.074720392358723,-0.034920948521018,0.184777225965584,CROOKED,101,6,ɤõəoɯ,o,0.263329374851012,0.247845686587407,0.279202167246461,0.342507839299755,0.434194191107721,extreme
crush,high-back,0.06659029048001,-0.04842064853137,0.177703234350843,CRUSH,106,6,ɤɯᶖuɨo,u,0.262147516239927,0.246226724077983,0.278188643967984,0.346853604025834,0.461951357597049,extreme
cry,high-back,-0.019305473490568,-0.122251592431557,0.081669871558385,CRY,100,6,õɵəɤũuᶕᶙo,õ,0.250879812317952,0.236672153932313,0.265129576714599,0.241487257369319,-0.276195477732181,extreme
D_fs,high-back,-0.022859915804892,-0.125995919580479,0.079486200161923,D_FS,108,6,ᶖᶌɵɨⱳɤoᶕəᶙũ,ᶖ,0.25031946487344,0.236384194780947,0.264747328528877,0.25019947269023,-0.208397215737112,extreme
D_ms,high-back,-0.034859532943648,-0.141485525120011,0.066997605203511,D_MS,105,6,ᶖᶌɵⱳoɤɨᶕəᶙuũ,ᶖ,0.248798636880967,0.234590369299866,0.263134137659584,0.243656901822,-0.259158864945001,extreme
dark,high-back,0.157045651358199,0.053815594968878,0.257219380458856,DARK,125,6,ɨuəɤõɯũ,u,0.27465202342807,0.259787434128532,0.289650184625733,0.402578635392692,0.80555265554817,extreme
day,high-back,-0.048284594276528,-0.154188456415822,0.057953928421589,DAY,90,6,õɨᶖᶌũʉɤⱳᶕuoᶙ,õ,0.247207367727454,0.232842833478582,0.261937089417952,0.246660412110507,-0.235743281064108,extreme
DD_fs,high-back,-0.019636937929097,-0.130733022612238,0.088282829587545,DD_FS,95,6,ũɨɵʉⱳɯoəᶕᶙ,ũ,0.250842443878455,0.235873486744388,0.265977222470139,0.251706032379685,-0.196834476815236,extreme
DD_ms,high-back,-0.034680243527341,-0.148590520916453,0.067866226327985,DD_MS,92,6,ũɯɨɵʉⱳoəᶕᶙ,ũ,0.248886811141771,0.233531240523617,0.26341833972552,0.245565577178975,-0.244256287089429,extreme
deep,high-back,0.099031624418945,-0.011720019515438,0.207336599955614,DEEP,104,6,ʉᶖuoũõəɯ,u,0.266554096648415,0.251105449617976,0.282500478587969,0.374841436175268,0.637089159353571,extreme
defecate,high-back,-0.013710645581199,-0.12318510292974,0.094316332055943,DEFECATE,86,6,ᶌɵɤɨõəʉⱳuɯᶕᶙ,ᶌ,0.251602993852031,0.236484900841437,0.266716947089441,0.25264788371974,-0.1896291605725,extreme
die,high-back,0.015330175429762,-0.089306985601358,0.115287994840335,DIE,116,6,ᶌũuɯ,u,0.255344600629761,0.240893238881597,0.270017749211446,0.273680206613584,-0.033082922442478,extreme
dirty,high-back,0.011021867554923,-0.099975443662611,0.119229926491403,DIRTY,102,6,ɵɨũᶖuə,u,0.254868215104423,0.240190638071249,0.270223037985709,0.284489910384019,0.044436251926579,extreme
do,high-back,-0.028266820436418,-0.13762344310043,0.075257745614758,DO,83,6,õᶌuɵʉⱳᶕoᶙ,ᶌ,0.249602312633982,0.235062044024423,0.264369478290786,0.239558164829761,-0.291431041977942,extreme
dog,high-back,0.054116648885233,-0.051722659690789,0.157877615391847,DOG,120,6,ɵuoə,u,0.260526418865206,0.245654071916056,0.275224814629565,0.307591900386488,0.204425788730463,extreme
drink,high-back,0.089491924631004,-0.008730613863871,0.186701665808018,DRINK,111,6,õɯuo,u,0.265286202715108,0.25136319614805,0.279581546336377,0.322170028736853,0.30192973372765,extreme
dry,high-back,0.036175493135683,-0.075197787903184,0.14384564299731,DRY,111,6,ɯəũᶌɤuoɨ,u,0.258138863377177,0.243112847062954,0.273407987626651,0.308240916017428,0.20881956998301,extreme
DS_fs,high-back,-0.040641600396325,-0.152132571204832,0.066346414411219,DS_FS,99,6,ũɯɨᶖɵʉəoᶕᶙ,ũ,0.247882386860951,0.233263330254186,0.263225198141078,0.261843886765832,-0.120188166980504,extreme
DS_ms,high-back,-0.046970967003752,-0.164400414085495,0.064356615168174,DS_MS,97,6,ɯũɨᶖɵʉəoᶕᶙ,ɯ,0.247147096663481,0.231406023366721,0.262786399392146,0.260353293413174,-0.131334797539057,extreme
dust,high-back,0.216381470697417,0.108877802880505,0.323877908009341,DUST,139,6,õɯuᶌo,u,0.282764779376658,0.266781181495822,0.299176821882646,0.467329009855561,1.1862247598196,extreme
ear,high-back,0.052762852678026,-0.050312263208185,0.15690917383052,EAR,122,6,ⱳũɤoəu,o,0.260257965869592,0.246191048720491,0.275218960076213,0.308871806317042,0.213085730705869,extreme
earth,high-back,-0.004036912389382,-0.110699899722668,0.099442594324414,EARTH,99,6,ɤõᶖᶌʉɯⱳᶕəɨᶙuo,ɤ,0.252841459876592,0.238167552611783,0.267658092672271,0.275622449185323,-0.019017561911665,extreme
eat,high-back,-0.033027103933836,-0.134829064412407,0.066957010380514,EAT,95,6,ɨᶌɵʉⱳoɯᶕᶙ,ᶌ,0.248981253872486,0.235067478613376,0.263408659816746,0.260961749170726,-0.126779803888484,extreme
egg,high-back,0.131872464742651,0.027337339021715,0.236451284976086,EGG,131,6,ɵũᶌɨuɯ,u,0.271039595015391,0.256075876812144,0.286325543333914,0.373863269797402,0.631063881559261,extreme
eight,high-back,-0.049749028183019,-0.162641130653733,0.05821644690751,EIGHT,120,6,ɨᶌɵɯʉⱳõɤũuᶕᶙᶖo,ᶌ,0.246920437119246,0.231821221651708,0.262307537216315,0.246485931852783,-0.237098264370211,extreme
