"","word","group","fit","lwr","upr","word_caps","nLangs","nRegions","cardinal","topCardinal","fitProp_fit","fitProp_lwr","fitProp_upr","obs","obs_OR"
"35","blood","rounded",-0.0588173957874265,-0.271609721524239,0.150002671674307,"BLOOD",97,6,"yøõɵʉũᶙoỹⱺ","y",0.331461542800804,0.28373325907707,0.37967487425091,0.255693268877154,-0.0416445067696648
"36","blow","rounded",0.977739769701085,0.756440210638572,1.2072465347327,"BLOW",166,6,"uyõøũ","u",0.50375526051429,0.447868890994288,0.557734330382939,0.517276950327205,1.59957978502442
"37","blue","rounded",0.11621236585899,-0.113178845995692,0.346248994671773,"BLUE",89,6,"ɵũõuʉo","u",0.358653148800221,0.309592839724001,0.409701818138702,0.304749430920242,0.309929100427334
"38","blunt","rounded",0.575526537383246,0.331662317287642,0.819747350290152,"BLUNT",107,6,"ũøuyɒo","u",0.43463813276297,0.378049574463033,0.488895377060435,0.423870525999468,1.05706917958055
"39","body","rounded",-0.111569054265805,-0.335154011741434,0.0999773447980005,"BODY",88,6,"yøũʉuoᶙỹⱺ","y",0.323724746444259,0.27714165975738,0.371111404797733,0.236407703112294,-0.191686909763588
"40","bone","rounded",0.0949465880913231,-0.113806838441428,0.306003439746359,"BONE",104,6,"ʉⱺuo","u",0.355262369251981,0.307660747815277,0.402407310899639,0.300327368451503,0.279694485749793
"41","boy","rounded",0.115102192334325,-0.120495987169846,0.336705797770157,"BOY",118,6,"øoɒ","o",0.358261844213829,0.306877265869319,0.408807817727245,0.288699134792928,0.198945459625044
"42","brain","rounded",0.408980027460104,0.175163172866231,0.653715035559898,"BRAIN",114,6,"øyõouũ","o",0.406790735015718,0.35083843322041,0.460586239205223,0.375269535120761,0.764531884749807
"43","breast","rounded",0.321525796812538,0.106424998462734,0.536681741125068,"BREAST",116,6,"øɵɒuũoõ","u",0.393247889980894,0.33804561279253,0.44316893005236,0.360658486598232,0.673885192888068
"44","breathe","rounded",-0.0749508645926163,-0.314399512360409,0.161514055611126,"BREATHE",82,6,"ɵõʉyuoᶙỹⱺ","ɵ",0.32835012117703,0.279363861062773,0.379047992330953,0.236664373250427,-0.18963638954097
"45","burn","rounded",0.0509867577264571,-0.168541848120156,0.270793721856958,"BURN",98,6,"õũuø","u",0.347732336531736,0.299725671489778,0.398613477635172,0.284533007717284,0.169549408055542
"46","buttocks","rounded",0.375832939775369,0.134056011370034,0.619756179172437,"BUTTOCKS",106,6,"ʉøɒuũoy","u",0.400403369575315,0.346656427578559,0.455373531585388,0.384329628054346,0.820024649378358
"47","carry","rounded",-0.137523479286471,-0.34426368420753,0.0626789808845721,"CARRY",96,6,"ũõyuɒoᶙỹⱺ","ũ",0.319252028632203,0.273954357700672,0.364794800600812,0.223795586537158,-0.294416456897045
"48","clean","rounded",-0.17266738415674,-0.413183282396642,0.0863021607315521,"CLEAN",69,6,"øũɵɒʉoõuᶙỹⱺ","ø",0.314113246300168,0.266381417076821,0.365364045282225,0.199291500182276,-0.506558346656979
"49","cloud","rounded",0.450258993669018,0.221572620941291,0.676730624050501,"CLOUD",132,6,"õøɒuo","u",0.413565979499025,0.358507458984513,0.464565119352228,0.380744712955042,0.798128316686256
"50","cold","rounded",-0.00731968347594338,-0.223968800955381,0.205998679857444,"COLD",106,6,"ɒõɵʉoũᶙỹⱺ","ɒ",0.33911785616822,0.289779212657293,0.387709023637671,0.26848791806529,0.0538140699220993
"51","come","rounded",-0.180384862705534,-0.392774917707808,0.0243477153795302,"COME",82,6,"ũøɵuoᶙỹⱺ","ũ",0.312718689395523,0.268659130811811,0.357661747474092,0.217161867966499,-0.350104638553853
"52","correct","rounded",-0.0277525498025557,-0.263551564232573,0.205341919951291,"CORRECT",75,6,"ũɒõʉuᶙỹⱺ","ũ",0.336008897508558,0.286839547037324,0.388778172849708,0.258461499764698,-0.0207336106599224
"53","cough","rounded",0.79767072981134,0.574359136048283,1.02624343779659,"COUGH",146,6,"øoɒuõ","o",0.472723256228444,0.416311144448106,0.528882271197322,0.491762942064589,1.4523000426281
"54","crooked","rounded",0.133214727988896,-0.110601618162379,0.372860220426744,"CROOKED",92,6,"õo","o",0.361878116468527,0.308674348107307,0.413315458604537,0.306961388910491,0.324960060803808
"55","crush","rounded",0.268469311348074,0.0289571232733973,0.499430719367671,"CRUSH",101,6,"øyuo","u",0.38318128711052,0.329576740764167,0.436212269251133,0.33568821473076,0.51509997330196
"56","cry","rounded",-0.131953372722435,-0.339424654281925,0.0827216573547877,"CRY",89,6,"õɵyũuᶙỹoⱺ","õ",0.320473851615179,0.273045782757148,0.36720257334137,0.235457542885244,-0.199291086367697
"57","D_fs","rounded",-0.0214247745079062,-0.226992032137909,0.188201485558315,"D_FS",113,6,"øɵoᶙỹũⱺ","ø",0.337130377507466,0.289152560106531,0.384438459216713,0.255024876954166,-0.0467156716239619
"58","D_ms","rounded",-0.0669919438401546,-0.282755888493949,0.142024575475251,"D_MS",109,6,"øɵoᶙuỹũⱺ","ø",0.330206873894482,0.282774826769018,0.377405116425163,0.244132429842438,-0.130630947552228
"59","dark","rounded",0.252407720418258,0.0284157584540841,0.474414291744894,"DARK",114,6,"øyuõɒũ","u",0.380749441826317,0.327676553038585,0.431770009615488,0.340033244515753,0.543121043961071
