"word","b","c","ç","d","f","g","ɣ","h","ɦ","j","ɟ","k","l","ɬ","ʎ","m","ṃ","n","ṇ","ɲ","ŋ","p","r","ṛ","ɽ","s","t","v","x","z","ʔ","ἠ"
"correct",0.0498081575674243,0.0113046259219802,0.00285683438848275,0.0404966794427505,0.00234660739869953,0.0213050749217312,0.00693865030674847,0.0592126521132436,0.001,0.0426141762633074,0.00222454477547972,0.0934598713761493,0.0455700127644215,0.00834726865287829,0.00510183314352889,0.0603464686169583,0.001,0.0875906305997412,0.001,0.00515285584250721,0.0178374906628461,0.0294796950067146,0.0715914796174522,0.00222454477547972,0.00304090795913286,0.0901308869261186,0.144074608014471,0.0414573009983539,0.0103881766120112,0.011000448999751,0.030097516331637,0.001
"cough",0.026114256000251,0.0135930662945953,0.00424562525434568,0.018354074098682,0.00621517482833685,0.0257364429716619,0.00327668933976707,0.110363383265831,0.0042297863819287,0.0373636739466052,0.0148706922724131,0.130797809835715,0.0411760621152517,0.00661459420502499,0.00257452086119024,0.0420023614352432,0.001,0.0574085790508673,0.00327668933976707,0.00489158253073142,0.0180371231646739,0.0238161337980535,0.0396117861364649,0.001,0.00261489319096435,0.0931250056521262,0.110333776275466,0.0336525202023138,0.0560979852592549,0.00842850867843601,0.0581772036140387,0.001
"crooked",0.020465009375189,0.00349428415895482,0.00653150265126313,0.0311780594654846,0.00479885683179096,0.0530362975348005,0.00804920462106091,0.0378711969999395,0.001,0.0375912007154522,0.00802562839688588,0.166757907705512,0.0442513256315651,0.0073860374489117,0.0088812375249501,0.0512781298874113,0.001,0.0781164726823409,0.001,0.00780457267283615,0.0182847789269945,0.0398224157745116,0.0819948263645868,0.001,0.00241761930684086,0.053090606665457,0.0971024963060891,0.0767548755303246,0.0193885475801643,0.00383523861368173,0.026791670627,0.001
"crush",0.0317039106971243,0.00581338064611518,0.00360554446662231,0.0384825819260949,0.00990740001478524,0.0317270622775613,0.00221942781104458,0.0483965170188723,0.001,0.048573156332837,0.00824406002809196,0.108850607779151,0.022872466706798,0.00685794337251423,0.00221942781104458,0.0705958601315887,0.001,0.0582860226636674,0.001,0.0109238855622089,0.0247669254084424,0.0442153132887664,0.0910660562472938,0.001,0.00349500998003992,0.0967342584671926,0.130418369609986,0.0279615942717739,0.0163297405189621,0.00983154326268099,0.0409019336987401,0.001
"cry",0.0332321728224966,0.00626884873321204,0.00210398671683182,0.0213105293837105,0.0144672248423507,0.0174256266228605,0.0019712256902125,0.0506539764970691,0.00175042834684613,0.0712223399808053,0.00869761951024205,0.104734730286582,0.0435966238614217,0.00482715395168365,0.00543038406961887,0.0497342247658076,0.001,0.112393119365988,0.001,0.0182943787940343,0.0300557999046155,0.0340445892875017,0.06030362284281,0.001,0.0024719822891091,0.0649205937051308,0.080379075813817,0.0703551590455835,0.0256990149494521,0.011038353970525,0.0486172139496818,0.001
"D_fs",0.0273920579892846,0.00984028434359352,0.00841123600751713,0.0395998696008151,0.00912381586034281,0.0207962204246478,0.00401971495605281,0.0363339169613988,0.00438448249699432,0.0448004125416669,0.00320291580581527,0.100278675731244,0.0412536391989066,0.00415131141226319,0.00552311750767471,0.0821594783143265,0.001,0.0947626506941561,0.001,0.0244023648609214,0.0224013543506137,0.0525223899180197,0.0380589814523001,0.001,0.00574197803223961,0.0879481877236894,0.102157659618107,0.0581828984748409,0.0177380338181893,0.0142045849820826,0.0366077669222958,0.001
"D_ms",0.0299201625860361,0.00848000360269272,0.00837887253150177,0.0378502238608663,0.00908834068191336,0.0186617478289418,0.00400652842786044,0.0376323190591161,0.00436970309744412,0.045179847416832,0.00609869344280871,0.101779030004038,0.0363708364791177,0.0041375502270568,0.0055033659028377,0.0820956098477475,0.001,0.0995284068308936,0.001,0.0216710654382647,0.0219616051739316,0.0546359672697303,0.039349850517306,0.001,0.00572127070458791,0.0886580253231666,0.101134843641891,0.0587905626329652,0.0176649419674548,0.0130573990301784,0.0342732264728186,0.001
"dark",0.023930600337786,0.015248502994012,0.0077800808639132,0.0337353242233482,0.0116185577562823,0.0347035544296023,0.001,0.0339623555087627,0.001,0.0309121372639337,0.00499841342955115,0.101699311998713,0.0325016998969095,0.00931090200551278,0.00419873074364092,0.0939469102088863,0.001,0.0772251888165062,0.001,0.001,0.0181688801883413,0.0446110087517273,0.0701894306624846,0.001,0.00259936537182046,0.0998048006551001,0.126434234095911,0.0503675323345982,0.0215975411813735,0.0138106095501305,0.0296443267311531,0.001
"day",0.0165397691763544,0.00978575592178475,0.00478242924181136,0.0329666507692579,0.00404643809725681,0.0235921019318296,0.00749115927437161,0.0542300455978057,0.00322241063595523,0.0568257879521194,0.00930084962817727,0.0954165171553227,0.0606110433999258,0.00307521240704432,0.00381120355159887,0.0755359714620485,0.001,0.102809542314444,0.0024719822891091,0.0172942786992387,0.0126430972862535,0.0306590300225508,0.0746369317832939,0.001,0.00541594686732729,0.0754755545798416,0.090355757932092,0.0662665642166993,0.0138798450297046,0.00865430790336731,0.0352038148734137,0.001
"DD_fs",0.0251384939394394,0.007775249500998,0.00772205063557096,0.0358898521025845,0.0106266894781865,0.0247247903524613,0.00539438316349757,0.0383457563342215,0.001,0.0502768755494252,0.0103312042581504,0.103259411730196,0.0585803820929569,0.00293658403554401,0.00275088419651924,0.0723462599218666,0.001,0.0830143366945762,0.00362632629477886,0.0074782715271212,0.0199735736546956,0.0561605040545475,0.0535780439121756,0.001,0.00336369366530098,0.0630587323264915,0.103780883012588,0.0800950103135417,0.02168037765132,0.0139565430542424,0.0301348365470017,0.001
"DD_ms",0.0278867097884432,0.011119102146584,0.00859749273383058,0.0368356657384707,0.0106266894781865,0.0154107587665104,0.00539438316349757,0.0353177351835404,0.001,0.052621715693698,0.00873823580908359,0.100423651671367,0.0566747557516546,0.00540499458287041,0.001,0.08572484410688,0.001,0.0863081640774045,0.00362632629477886,0.0105423188710299,0.0205567041355885,0.0568780304053547,0.0507766291977449,0.001,0.00336369366530098,0.0640592375816454,0.101279619874703,0.0731790177372907,0.0199294934548007,0.0154447946212837,0.028279235468457,0.001
"deep",0.0281427887082977,0.00791803440737573,0.00571328580933371,0.0515310793379228,0.0092657303080913,0.0353748464974812,0.00797579317555366,0.0449983032574307,0.001,0.0289099618450174,0.0116640205303678,0.122434857631675,0.046392004562304,0.0148735622632286,0.00242571998859424,0.0539380857332953,0.001,0.101307657881516,0.001,0.0167677331052181,0.0161685657256915,0.0471150993251592,0.0829040145559222,0.001,0.001,0.0603335603622687,0.0952569109400247,0.0517708305837305,0.0124057599087539,0.0133935291322118,0.0250182644235339,0.001
"defecate",0.0330067890148868,0.0150631483147694,0.00830703015385464,0.046318024650965,0.00499824875292593,0.025318975175728,0.00343004147146122,0.0477588208729346,0.001,0.0405286939075217,0.00930741970290852,0.126140498627266,0.0256298973727847,0.00661882797444834,0.001,0.0521434254609459,0.001,0.0882880895007419,0.001,0.0229582113837954,0.0142198745858887,0.0467862720155544,0.0501721417761565,0.001,0.00375786940798886,0.0946240161715015,0.0955675325436425,0.0490247782030538,0.016357554321409,0.0104801760899617,0.0571936425469049,0.001
"die",0.0523950368766014,0.00756733624948684,0.0108801319347121,0.0386776707982212,0.0120833991591286,0.0125497345734064,0.00605317874888521,0.0562428608504032,0.001,0.0467596428891626,0.006888659560312,0.099587619088065,0.0536773365797955,0.00596851403575827,0.00456678982460611,0.085692573380763,0.001,0.0660127991231317,0.001,0.0124234169957956,0.0151838535694568,0.0561137271556178,0.0505751969212537,0.001,0.00184936509958806,0.0713825543104942,0.0995125654129094,0.0585924010135757,0.0188505513795105,0.0100737786837672,0.0348393057855919,0.001
"dirty",0.0493237187111097,0.0115188783548127,0.00925504776285081,0.030332864495534,0.00358550256998955,0.0357117026740991,0.00299912437646296,0.041725981542959,0.001,0.029808138472623,0.00343004147146122,0.107029395933029,0.0376677353410623,0.00535841861798239,0.00272366837999304,0.0509339184941245,0.001,0.0858748611831358,0.001,0.0124423647154248,0.0162344351514095,0.056789704578014,0.0677026568624409,0.001,0.00343004147146122,0.109626296383301,0.130785795298128,0.0348762396253631,0.0193570682469258,0.00574008804498085,0.0307363112413219,0.001
"do",0.0301784288565726,0.00518748217850014,0.001,0.0456382948388936,0.00667260716661914,0.0298377055412984,0.001,0.0551853673605171,0.001,0.0528702832430377,0.010622754491018,0.0997362655641099,0.0307010740423914,0.00309374108925007,0.00211384374108925,0.0791278633209771,0.001,0.130629716756962,0.001,0.0128955660108355,0.0127470535120236,0.0454620758483034,0.0420171561638627,0.001,0.001,0.0858334877863321,0.0911747932706016,0.0469260645375915,0.0144695133542439,0.0108906472768748,0.0479882140480943,0.001
"dog",0.0184059790024471,0.0131917746428048,0.0100063263303901,0.0245930850164079,0.0104858644293334,0.01868790103409,0.00333968221748593,0.0455382680965752,0.00298727967793227,0.0492253947848183,0.00686370761302254,0.138245178193519,0.0513065507403273,0.00396018133225075,0.00396018133225075,0.0602285711063748,0.001,0.0849368720186745,0.001,0.00699084317241224,0.0140527194199172,0.0293221429081573,0.0699410557416241,0.001,0.00311441523732197,0.122643943750916,0.0720056797891975,0.0739363044156508,0.0166466727561825,0.00968292792945183,0.0317004973104638,0.001
"drink",0.0245979699058369,0.0173157363434051,0.00693530181017276,0.0574752563837842,0.016498956110767,0.0102883362994864,0.00230458622983917,0.0481843210131461,0.00194610778443114,0.0343484295776264,0.00660632757473559,0.117349868407684,0.0394978319223622,0.00504308624131048,0.00458478445408035,0.0814587639171575,0.001,0.125184114529562,0.001,0.0124136783903457,0.0320556981275544,0.0286450317755294,0.0479733636175924,0.001,0.001,0.0790879161217794,0.0825690556489648,0.0379616497710654,0.0171289309722099,0.00875719824718379,0.0487876988223881,0.001
"dry",0.0369902989719486,0.00855696594522169,0.00726892451655828,0.0282219432103535,0.0122512793154091,0.0347538379462274,0.0097833917418619,0.0652868364653182,0.00329954836870039,0.0328690913104666,0.00576743594224761,0.136657494315735,0.0389410763726004,0.00408110047186733,0.00776037786178794,0.0329758148832903,0.001,0.0597587712439943,0.00253303224580026,0.0106881751090752,0.0115929584762886,0.0413323123338576,0.0930391352471708,0.001,0.00431105530873736,0.0861213684108632,0.0901510531712524,0.0597452069746835,0.0296211233447084,0.013034303129532,0.0296060873644416,0.001
"DS_fs",0.0222212519606665,0.0128190691375287,0.0113640762950772,0.0332781121125144,0.0082944061116346,0.0269977757803224,0.00422503554650428,0.0420152677263532,0.001,0.0430955623783673,0.00593026805948171,0.103756559295177,0.0508044825665726,0.00302859712267293,0.00268867003725206,0.0877985103620229,0.001,0.0914900325410371,0.00353300505587809,0.00637559961858573,0.0172881044775327,0.0505774069458376,0.0517298917594671,0.001,0.00353300505587809,0.0652024049556193,0.10624608795462,0.0792093651710357,0.0195096924616059,0.0118557359537632,0.0311320235569909,0.001
"DS_ms",0.0247512507452627,0.0170766950946592,0.0113117324754051,0.031286460006656,0.00825756567672735,0.0235061910810414,0.00420874748818861,0.0382139076606505,0.001,0.0461486656898863,0.00758550911644724,0.104917728174185,0.0506564760490243,0.0053870284704979,0.001,0.0995096339889783,0.001,0.0911890253047333,0.00352021210105042,0.00861664101650795,0.0189579887843361,0.0511670867020168,0.0478133721333987,0.001,0.00352021210105042,0.0645781251350114,0.101737729927351,0.0725138381246166,0.017736067765645,0.0122209443546769,0.0286111648319959,0.001
"dust",0.0532000353035426,0.0053946664494141,0.00483553980474425,0.0292399011500808,0.0105713878365718,0.0248269583282415,0.00330798267410757,0.0491327025249792,0.00142432142517686,0.0271299351410558,0.0146115795619645,0.0976661442259634,0.0417574743612871,0.00626158567219303,0.00430970711637949,0.0752347142449794,0.00227296427553057,0.0798825264922051,0.001,0.00286701427077817,0.019533708094016,0.0976060738904439,0.0738002860492168,0.001,0.0100289081700544,0.0710917465360824,0.0867633511726143,0.0449216998461774,0.0245074069547979,0.00439457140141486,0.0304251070259869,0.001
"ear",0.0320626656291936,0.00892011457311366,0.0113026263856468,0.0289062214553943,0.0105839958501077,0.0198445932992772,0.0097810593502261,0.0449580435577594,0.001,0.0300490882641497,0.0115997270994734,0.11940609553022,0.0523762305896681,0.00345714973067049,0.00651130507346888,0.0739948110236347,0.001,0.0913367727821194,0.001,0.0133189102021945,0.0290927185177667,0.0392267329747285,0.0603142302964692,0.001,0.00333968221748593,0.0836503914420285,0.0928598444756975,0.055465052139466,0.0137003168803636,0.00897812285034451,0.0399634978093316,0.001
"earth",0.0430927925807773,0.00547347517483229,0.00208952400875106,0.0347269217024466,0.00509605243661149,0.0294986010511728,0.00208952400875106,0.0518504903273096,0.001,0.036806233239489,0.00463174669583686,0.081192214448209,0.0581025169457301,0.00910522187066914,0.00304802621830575,0.106168411357779,0.001,0.105062006160273,0.00317904801750211,0.00426857202625317,0.0173129694032604,0.0411799719338615,0.0381150566407215,0.001,0.00208952400875106,0.0544552836518686,0.120641195048041,0.0644530415152228,0.0187229238756839,0.00898984273084108,0.0445588129210491,0.001
"eat",0.0287521941623998,0.00649486534178021,0.0101405826029101,0.0290854175706558,0.0061630304608175,0.0248057913159189,0.00303912175648703,0.0467982056590752,0.001,0.0589788133877173,0.00918624779426654,0.0958304203187827,0.0405274147357459,0.00776438262191972,0.00303912175648703,0.11959643032775,0.001,0.103310439989586,0.001,0.009330886053979,0.0156652087130088,0.0443848460429038,0.0448963232954381,0.001,0.00533914779137377,0.0808801006682288,0.0995372030266589,0.0377664902079898,0.0168210816462313,0.00801495559605427,0.0388512771558333,0.001
"egg",0.0265086417727711,0.00866965308348296,0.00932066677690499,0.0263798157110437,0.0124672329617781,0.0483812436010779,0.00376405484312957,0.0544030386715154,0.001,0.0491461846908488,0.0133637534671904,0.132569914892257,0.0560239343014341,0.017511294002558,0.0032785479269771,0.0720498029815559,0.001,0.0695054244630982,0.001,0.0122814839987344,0.0223870949121544,0.0319470093660617,0.065515725525104,0.001,0.00213927396348855,0.06649086938828,0.0779940012704894,0.056523289580873,0.0138181679693451,0.00631661182961322,0.0362432680482335,0.001
"eight",0.020437421224801,0.00187421034220219,0.00972693101768971,0.0390430945773868,0.00817689816362574,0.0220604034683299,0.0033149577134391,0.0508596616211284,0.001,0.0492435108370747,0.001,0.105196431326666,0.0518028796113464,0.00988159077034934,0.00341751548449493,0.0731534985399797,0.00164304380928864,0.0906269290838467,0.001,0.00576020374256175,0.0122551787533228,0.054519171086995,0.0550576539610082,0.001,0.00381323475174947,0.10720469727719,0.110296308672253,0.0517523703921012,0.0126018072146446,0.0148611665557773,0.0264192300007474,0.001
"eleven",0.0295041683741226,0.00494280868701439,0.0107632812805761,0.035727454513883,0.00888440961149661,0.0283400116380039,0.00527093904881858,0.0367309025084091,0.001,0.0392231353726785,0.00462021055927361,0.115788012572493,0.0377559689553598,0.00853493139347313,0.00250026743897825,0.0894265950690997,0.00210387570760942,0.103369723695004,0.00153369197434009,0.00521426055452121,0.0120407793868167,0.0404044522578513,0.0480929263142511,0.001,0.00722780962139891,0.0845584912758565,0.135293418436286,0.043447367627833,0.016022276881664,0.0081169519038487,0.0315608773390387,0.001
"empty",0.0341559671354964,0.010765430379551,0.00821313961224837,0.0244009500379087,0.0113077256340033,0.0204100304374639,0.00469379071314735,0.0795035665103901,0.0022761453836513,0.0193014193097747,0.00438470346129446,0.13929188356399,0.0477070510142506,0.00455563955146186,0.001,0.0725740523382913,0.001,0.0683985893108578,0.001,0.00477152671401383,0.0314000592392181,0.0491196985873215,0.0685765368487831,0.001,0.0021604697581581,0.0874149928271917,0.101786219366361,0.0428148509183184,0.0239382475359359,0.00390117439539526,0.0271761394155211,0.001
"eye",0.0273418248249264,0.0187030797162737,0.00152860380933049,0.0412251316575888,0.0141080212456443,0.0241149001432164,0.00404448729659325,0.0430350082723979,0.00193007205927129,0.033812206096282,0.00558123301419759,0.103537111410754,0.0434088256094752,0.00325537625314343,0.0080190466524578,0.0792141254214734,0.001,0.103084249579936,0.001,0.0149966169356203,0.0168857651927783,0.0438646210404051,0.048262063443734,0.001,0.00396018133225075,0.0807081929764362,0.110426997498143,0.0432316496949604,0.0148846600584142,0.020127868556672,0.0427080802076235,0.001
