"word","a","ã","ɑ","ɒ","b","c","ç","d","e","ẽ","ə","ᶕ","ɤ","f","g","ɣ","h","ɦ","i","ĩ","ɨ","ᶖ","j","ɟ","k","l","ɬ","ʎ","m","ṃ","n","ṇ","ɲ","ŋ","o","õ","ø","ⱺ","ɵ","p","r","ṛ","ɽ","s","t","u","ũ","ʉ","ᶙ","ɯ","v","ᶌ","ⱳ","x","y","ỹ","z","ʔ","ἠ"
"air",0.164286681839576,0.00349750748752745,0.0087500794207381,0.00305531536669261,0.0172275568982156,0.0034834595074116,0.0032477567387747,0.0156460974804288,0.058726992176094,0.00489611168054282,0.0131815947684211,0.001,0.0034834595074116,0.0166702990415565,0.00946655038271805,0.001,0.0485923369516184,0.001,0.07926396381087,0.00759341976707246,0.0144584444724165,0.001,0.0311058923194652,0.001,0.0618971396157025,0.0144223188115404,0.00654446662231093,0.001,0.0242127716538894,0.001,0.0305778478792451,0.001,0.0032477567387747,0.016295449427186,0.0364938197393287,0.00399700898503294,0.001,0.001,0.00279820539101976,0.029047333436555,0.0318661725208631,0.001,0.0032477567387747,0.0374386342430255,0.0372355901278057,0.0560321345011964,0.001,0.001,0.001,0.00867827508146869,0.0418627903637884,0.001,0.001,0.00709391826956697,0.001,0.001,0.00418253811267783,0.0171945521226958,0.001
"all",0.127176847723789,0.00824778189931584,0.00795119306174728,0.0018480044316653,0.0206710863795989,0.0071534553437004,0.00313565819902046,0.0175188493530576,0.0522166945949161,0.001,0.0110078027289244,0.001,0.001,0.00394157269685508,0.0191932175087626,0.0018480044316653,0.0338505850654153,0.00173274889281642,0.0736677903291636,0.00635277476652876,0.00719696206496175,0.001,0.0213772386592561,0.00154956166961232,0.0552885751062437,0.0277893277655076,0.00207606480763251,0.00319824667844927,0.0476521161280981,0.001,0.0433492864035479,0.00173274889281642,0.00209912333922463,0.00867990625280451,0.0701743924113282,0.00228231056242874,0.001,0.001,0.001,0.0262446755915589,0.0303467024415612,0.001,0.00249880455348814,0.043221206296017,0.0566004744603494,0.0633876804319971,0.00444391979623719,0.001,0.001,0.00236081937237336,0.0286246820603042,0.001,0.001,0.00576286780330675,0.00334479645701255,0.001,0.00478412463933053,0.0214193179476094,0.001
"angry",0.133846471219181,0.00570121181639853,0.0138429744960904,0.00268376384345451,0.0161160380769203,0.00557570976952315,0.00431354519962229,0.0106570218348571,0.0405254590721446,0.00242323940515497,0.0151741136057629,0.001,0.00171656686626746,0.00771067532319902,0.0170507820169301,0.00183584923954436,0.0215326506956212,0.001,0.0901909963518352,0.00331065077311278,0.0139503161659452,0.00162688692965827,0.0289649369726291,0.0042718773985888,0.062428056299389,0.0247884824953702,0.00384188741445083,0.00271946129277697,0.0375643296484185,0.001,0.0359659284302561,0.00162688692965827,0.0079710093196577,0.0120953666577785,0.0472030017946426,0.00253872246370667,0.001,0.001,0.001,0.0210824539584206,0.0521179046492028,0.001,0.00150150954372662,0.0482714110290806,0.0509688137399338,0.0462222434435374,0.00476132157794963,0.001,0.001,0.00338826534535619,0.0275428610101977,0.00338814068441246,0.001,0.0153727513466327,0.00267169847908872,0.001,0.00572471924041147,0.0232210361335027,0.001
"animal",0.150094217457502,0.00713461637801003,0.00836294885146096,0.00310083335743971,0.0197986690525092,0.00585598265167388,0.0020461793803697,0.0203289573372234,0.0440682707998511,0.00249817394197113,0.0123135871114913,0.001,0.00208478694784344,0.00336355549770025,0.0146052319728446,0.00190398912320287,0.0276984730895822,0.00177484781988817,0.0873334237996761,0.0023559836848043,0.00714524332976559,0.001,0.0329237295400078,0.001,0.0457655590297155,0.0290371770888238,0.00403482062789535,0.00472142189051848,0.0552538864379856,0.001,0.0535538463532476,0.001,0.00539080431269965,0.0165057614866258,0.0623471611579526,0.001,0.001,0.001,0.001,0.0154358453555277,0.0245619656132869,0.001,0.00371196736960861,0.0452831399125333,0.0428354073522975,0.0447880505379855,0.00371196736960861,0.003402163065174,0.001,0.0048419537736122,0.028504614119428,0.001,0.001,0.00994733996465316,0.001,0.001,0.00652079071670324,0.0170526553392994,0.001
"ant",0.107414747054091,0.00276030126695463,0.00471128524843318,0.001,0.012207249442113,0.00428560985025833,0.00156004713356676,0.022103124287829,0.037627808925288,0.00223210369384687,0.00939798592116179,0.001,0.001,0.00161605184692344,0.0129598263256502,0.00254012961730859,0.0344509141622692,0.0023690041042743,0.112484444149241,0.00240827164014123,0.0139592437699557,0.001,0.0198339604083302,0.00469913110554051,0.0654758008994721,0.019723951149951,0.00305350615641146,0.00270162966248573,0.0365078473427853,0.0017700648086543,0.0527678585986458,0.001,0.0075229019086011,0.0111064061106938,0.0590059685378677,0.00305350615641146,0.001,0.001,0.001,0.0259690579347192,0.0310520847390072,0.001,0.00521572734463293,0.0642021381524597,0.0565556253408958,0.0594474466177509,0.00223210369384687,0.001,0.001,0.0017700648086543,0.0178583076840636,0.001,0.00188007406703348,0.00700917239861573,0.00569403462328723,0.001,0.00946604583575087,0.0233374354741251,0.001
"arm_lower",0.154873284704025,0.00745467434853728,0.00771927303637682,0.00171954005622912,0.0271612236814235,0.00665179794981327,0.00325697949080006,0.0151901864808541,0.0475172741783363,0.001,0.0152613086712138,0.001,0.00220377294900737,0.00366328091028036,0.0167496748376125,0.00263958255250779,0.0215403383293716,0.001,0.065360442401208,0.00303896635923412,0.00810287555477525,0.001,0.0253501052238076,0.0055033659028377,0.0602379462830264,0.034643917958773,0.00547234497526054,0.00445015936104501,0.0430594594222709,0.00172634933916737,0.0516205468543936,0.001,0.00815454099079861,0.0157968820105682,0.0561623440579851,0.0053997100413438,0.001,0.001,0.001,0.0296911727752143,0.023999441333594,0.001,0.00172634933916737,0.0359861409401717,0.0513014211405289,0.0464476363693214,0.00307528382619249,0.001,0.001,0.00408698469146133,0.0257961829166233,0.00154476200437553,0.001,0.0125714367342116,0.001,0.001,0.00319634204938705,0.017894696966867,0.001
"arm_upper",0.156412923148072,0.00817131518673567,0.00780846692624023,0.00172909147290473,0.0275084965621503,0.00672682181640371,0.00353916944871319,0.0147107929105968,0.0462211831429149,0.001,0.0154506180783538,0.001,0.001,0.00369863419670001,0.0164067479593419,0.00266134692267383,0.0207090109708943,0.001,0.0642046082527509,0.0030660322843567,0.00819716151346696,0.001,0.0256120041136998,0.0040911628071291,0.0615080517940992,0.0354217146546912,0.00553171238643657,0.00375996679207956,0.0433356408917852,0.00173599114455455,0.0521453027872666,0.001,0.00806551498772367,0.0168519571336327,0.0581143397991207,0.00545811327198111,0.001,0.001,0.001,0.029458703097196,0.0256049946742279,0.001,0.00173599114455455,0.0343897835355098,0.0518587404485873,0.0456226405175321,0.00310283184158442,0.001,0.001,0.00412796236435683,0.0246533534980888,0.00155199335841591,0.001,0.0124306434188793,0.001,0.001,0.00322549703234352,0.0173829717112532,0.001
"ashes",0.096862337776775,0.00383422756932618,0.00330001377759989,0.00314752757481978,0.0271157210844076,0.00613424134692607,0.00750196374398429,0.0155571774755426,0.0301126964203106,0.00368162757054698,0.0121367355575728,0.001,0.0019155999926752,0.0100198637238411,0.0122088332436627,0.00462981376696149,0.0380276828573263,0.00302751377977989,0.0749821553525064,0.001,0.00541086663137973,0.001,0.0267736701293258,0.004433499972532,0.0565270465636065,0.0313856711692783,0.00370518179654036,0.00242426665527253,0.0312404606834096,0.001,0.033425395076112,0.001,0.0058068999615448,0.00609211662592973,0.0731612954373763,0.0044007999727936,0.001,0.001,0.001,0.0531270824780136,0.022203853676523,0.001,0.001653999994768,0.0418821520039451,0.0617283887459957,0.0927896857080508,0.0049294499685644,0.001,0.001,0.0083073049659052,0.0250428399591724,0.001,0.001,0.0102346120473352,0.0026785999865712,0.001,0.0061556999587544,0.0152834272167349,0.001
"back",0.113772157505953,0.00315742401525674,0.00266466365053523,0.00369398530128683,0.0252969747501054,0.00550065898486109,0.0059934193495826,0.0209868472204353,0.0347946318832381,0.001,0.00925841302545958,0.001,0.00151101074860009,0.00311350877354354,0.0304015443927141,0.00176651612290013,0.0230948808788153,0.00268633547038028,0.0696199112159818,0.00622348850685725,0.0106400292711449,0.001,0.0141077059345775,0.00437267094076057,0.0711202666910882,0.022977621140374,0.00250355085645795,0.00406606449160052,0.0353105552369881,0.001,0.0338794432814687,0.001,0.00639116339773091,0.0173433330836681,0.0778124659143451,0.001,0.00176651612290013,0.001,0.001,0.0264811859712657,0.0336775404332456,0.001,0.00449312347435916,0.0464545304601322,0.0594386517501394,0.0745919996628901,0.00256787388775026,0.001,0.001,0.00368280643015045,0.0292245504933769,0.001,0.001,0.00940219596255911,0.00214977418435019,0.001,0.00679267184305955,0.0202153372871108,0.001
"bad",0.132913861076782,0.00655496798610571,0.00620543904975043,0.00172006060030012,0.0151444770734762,0.0114618814319413,0.00457972984149203,0.0195594460398618,0.0685953553560159,0.00208009090045018,0.0117090815277299,0.001,0.00244012120060024,0.00374682857569033,0.0136216336652607,0.00409626058129052,0.0255700332997168,0.00226010605052521,0.0684563372895021,0.00233725540055737,0.00729742356831037,0.00172006060030012,0.0276873438894591,0.00266642596069457,0.0613026024810508,0.0237629062259282,0.00172006060030012,0.00413226361130553,0.033922199303722,0.001,0.0402286036673366,0.00161719480025725,0.00474431512156063,0.00988246183370221,0.0610875508280179,0.00161719480025725,0.001,0.001,0.001,0.0254854892702056,0.0356709179044508,0.001,0.00450429492146059,0.0676353951891448,0.0463079933721508,0.0508663405683651,0.001,0.001,0.001,0.00464144932151776,0.0250416077572933,0.00208009090045018,0.001,0.0144670035128858,0.00262013635067527,0.001,0.00431414904865406,0.0179235576434944,0.001
"bark",0.136117231089981,0.00240620530276002,0.0066213543314414,0.00409951112268217,0.0203755553632611,0.00466785270039631,0.00642979419582735,0.0111879337712888,0.0509021711754218,0.00168875361767838,0.0121810067465713,0.001,0.00393880194522388,0.0101990350603559,0.0122749817789883,0.00468900611892888,0.0292842086285634,0.00168875361767838,0.0816675646408355,0.00222445087587267,0.0122327831110266,0.001,0.0181328660828791,0.00207139451638859,0.065598437107477,0.0270245575514458,0.00535254022282863,0.00497389966078676,0.0239645530654816,0.001,0.0276413725726983,0.001,0.00285963476773162,0.0106082328097428,0.0667301660351213,0.00196425506474973,0.001,0.001,0.001,0.0446753936480859,0.0352547747218406,0.001,0.00289407244861554,0.0482727928268731,0.0678241896442018,0.0442459354666245,0.00196425506474973,0.001,0.001,0.00349099225060346,0.030618492692345,0.001,0.001,0.00851698045516206,0.00168875361767838,0.001,0.00354456197642289,0.0212099405346824,0.001
"beautiful",0.142110248465165,0.0077427073563716,0.00833480538011236,0.0023360160535689,0.0213288475493223,0.00586691562371528,0.00280362167231801,0.0177173484903807,0.0596559476069973,0.00377223331115547,0.00897330239120153,0.001,0.00306143135415915,0.00325452709039752,0.0124371015640765,0.00304957008217956,0.0279551554239528,0.00175150903013251,0.0829521588840902,0.00466465061844183,0.00499611944594269,0.001,0.0266777506922879,0.00192493419093232,0.0493185166310121,0.0256416709100859,0.00517505016740281,0.00214775924602056,0.0414771801517707,0.001,0.0439349138985168,0.001,0.00370543250847702,0.0134658732570499,0.0456260531720455,0.00250301806026501,0.001,0.001,0.001,0.0170089858704677,0.0381080627735992,0.001,0.0035505761022679,0.0590723847825428,0.0536509438331457,0.0569326867971266,0.00300402408035335,0.001,0.001,0.00350503010044169,0.0285727479880499,0.001,0.001,0.00506530599157394,0.00254856406209122,0.001,0.0122346804504657,0.0163836368883263,0.001
"because",0.145179549838269,0.00217376223163429,0.0088972745565779,0.00186949272187333,0.0284137700060732,0.00442665352352076,0.00176067377440241,0.018329326828341,0.0720326114797416,0.00132856914896494,0.00447268741649492,0.001,0.00486887201207341,0.00390746420438256,0.0166653526087585,0.00461531408727261,0.0257160934054829,0.00167615446613548,0.0705811831796935,0.00694065121788942,0.00627679046932004,0.001,0.0174743913959994,0.00302846339840644,0.0772203220525478,0.0229049898654105,0.00324579876252141,0.001,0.0467473526357344,0.001,0.0581887008722849,0.001,0.00201423169920322,0.00923218062519946,0.0524557382518168,0.00589261179537943,0.001,0.001,0.001,0.0217076013214833,0.0308811977284301,0.001,0.001,0.0366790702927697,0.0456308041916703,0.0429614779521308,0.0018693414564599,0.001,0.00302846339840644,0.00404269509760966,0.0346992751553873,0.001,0.001,0.010345420656944,0.001,0.001,0.00440492070446795,0.019212703512835,0.001
"before",0.131449725644655,0.00566418834064394,0.00721882981756851,0.00175836169606077,0.0194135752473439,0.00358053632687344,0.00175849365099588,0.020517808691971,0.0767942393436087,0.00206170637448507,0.0108023527413259,0.001,0.00175849365099588,0.00745028753705018,0.0184235514724749,0.00232713296810634,0.0224664364893375,0.001,0.0607695711245526,0.001,0.0115119996413792,0.001,0.0231338926335104,0.00247459218678482,0.0561524417163034,0.0310757439405675,0.00330668349218483,0.00472861167229877,0.0327547448776268,0.001,0.058345238999144,0.001,0.00751769746558892,0.0117181786376588,0.07161280283987,0.00206170637448507,0.0049436127744511,0.001,0.00335105321272349,0.0230031539420315,0.0305678714107813,0.001,0.00308549466416711,0.0424530248857233,0.0598830875444775,0.0447141557816485,0.00251672339212153,0.001,0.001,0.00358053632687344,0.0303297705500852,0.001,0.001,0.00678672105299701,0.001,0.001,0.00506585282047124,0.0141093160459959,0.001
"behind",0.121850390150544,0.00477351160325914,0.00886171105185338,0.00217628394801686,0.028414918486173,0.00515548945182141,0.00456454929337305,0.0164658806123314,0.0514239667314924,0.001,0.00905437844101221,0.001,0.00310168846322669,0.00452275683139583,0.0237711707477603,0.00183584923954436,0.0286039112215503,0.00141792461977218,0.0903426674463295,0.001,0.00374250621354404,0.001,0.0220342849002916,0.0025522914448681,0.0608040643751834,0.0242943222592066,0.00322893130545163,0.00267169847908872,0.0358354986170712,0.001,0.0516792521825471,0.001,0.004641914543729,0.00760917934411149,0.0684258195812976,0.0030896230988609,0.0014559177670242,0.001,0.001,0.0339922882161019,0.03832531620032,0.001,0.001,0.0439661567899464,0.0487840497009997,0.051904521556494,0.00643302005703835,0.001,0.001,0.00589201374926407,0.0273695961496341,0.001,0.001,0.00616037399556793,0.00239308206590727,0.001,0.00310952427123101,0.0172677047957643,0.001
"belly",0.114481693395713,0.00370716794259582,0.00735721364183427,0.00181222365395791,0.0282870325252649,0.00644942744609234,0.00338622614124774,0.0171927721811751,0.0549653384477913,0.00184219746161685,0.0076378414559268,0.001,0.001,0.0059630540004981,0.0163452948584963,0.00160156961544061,0.0309838602882641,0.00160156961544061,0.0700134821931229,0.001,0.00588284471843935,0.001,0.0213733669891481,0.00512085653888125,0.0634915566722333,0.0294054782199253,0.002649303362333,0.00265431644246167,0.0328732681312079,0.001,0.0456163649139722,0.001,0.00170183121801404,0.00809031824017043,0.0740040752148688,0.001,0.001,0.001,0.001,0.0308880884002539,0.033509719464923,0.001,0.00398278267655968,0.0431011084583434,0.0658061999135043,0.0723506970873251,0.001,0.00205274682702106,0.001,0.0072583562850371,0.0218661105222413,0.00160167428855369,0.001,0.00522409844072847,0.00142109873080843,0.001,0.00443897296826881,0.0240068004102972,0.001
"below",0.141762001836205,0.00182801343154005,0.00700679712601598,0.00259420856778905,0.0194310990366718,0.00356327100126938,0.0030896230988609,0.0186229867775019,0.068373684950431,0.00465410456903852,0.0170787804625255,0.001,0.00171656686626746,0.0014559177670242,0.0154283499683253,0.00355531053232133,0.0318977924273564,0.00171644220532374,0.0737113459275768,0.001,0.0093938743496713,0.001,0.0293852914733666,0.00568075574144843,0.0614383006124047,0.0294808171007431,0.00412050382763228,0.00267169847908872,0.0355665956115208,0.001,0.0581006930861894,0.00225377385931654,0.00606285825095442,0.0080272286248274,0.0452756903618999,0.00200301908745323,0.001,0.001,0.001,0.0268517475697086,0.0350772639497702,0.001,0.00295031489227018,0.028531022620512,0.0584996431900714,0.0553392145856865,0.00200301908745323,0.001,0.001,0.00171644220532374,0.0266955796254084,0.001,0.001,0.00510760197718944,0.00183584923954436,0.001,0.00331251622940607,0.0211323878090947,0.001
"beside",0.145892498206675,0.00645220957795808,0.00674023381807813,0.00192579220038587,0.0295021858982509,0.0072034520939568,0.00181006817533764,0.0229829774307572,0.0777104099366717,0.00445629088144058,0.00803634289861835,0.001,0.00478031815157564,0.00700221943250173,0.0258502005191095,0.00320927684182992,0.026169011801176,0.00208009090045018,0.0677213766279401,0.00262013635067527,0.0119167941173929,0.001,0.031713478423487,0.0033761999809904,0.0610148015656998,0.0296742366357033,0.00377737660115761,0.001,0.0193049691176295,0.001,0.0544370739228426,0.001,0.00316018180090036,0.010412220703923,0.0518999152236185,0.001,0.001,0.001,0.001,0.0198270130528471,0.035861380722373,0.001,0.001,0.0319732872666616,0.0556122429902662,0.0471362778462864,0.001,0.001,0.001,0.00285158440077174,0.0213365686684763,0.001,0.001,0.00717194800257247,0.00473402854155634,0.001,0.00354592855106114,0.0191174001203941,0.001
"between",0.157953716424774,0.001,0.001,0.00369730808652964,0.0180115938579012,0.00401863968331034,0.00212387836938735,0.0166208967346692,0.0538803680679928,0.001,0.0113327687539264,0.001,0.001,0.00777894889471736,0.0289616037480309,0.00249850449251647,0.0228725507527903,0.001,0.0843747940853729,0.001,0.0131704441824202,0.001,0.019289114035621,0.0044073137865553,0.0540849073144482,0.0360120349501587,0.00369730808652964,0.001,0.0373940358950339,0.001,0.0506615994380465,0.001,0.0044073137865553,0.0119248113240129,0.0478837948299026,0.001,0.001,0.001,0.001,0.0240769691847536,0.0409539571196258,0.001,0.001,0.0413387607738905,0.0638916785982654,0.0485480451807797,0.001,0.001,0.001,0.00212387836938735,0.0255972052359278,0.001,0.001,0.0116108389541523,0.00279820539101976,0.001,0.00499601198004392,0.0130061996309501,0.001
"big",0.139620330500348,0.0118449786689603,0.00927320667307361,0.001,0.0301278506888029,0.00617298188259968,0.00240822059584535,0.0241646921064136,0.0553120578598265,0.001,0.00646318245995435,0.00151337653910286,0.00179216874892191,0.00202675307820573,0.0164828866012178,0.00179216874892191,0.025916931711195,0.00145633470142477,0.0724058650198223,0.001,0.00998684035026166,0.00281892182712764,0.0253603283993122,0.0050385621076092,0.0546119853476498,0.0258314791624715,0.004699672703714,0.00151337653910286,0.0349937778111554,0.001,0.0400870492816231,0.001,0.00425138474765147,0.0106905933381131,0.0728617191119101,0.001,0.001,0.001,0.001,0.0359180498141835,0.0381689619294656,0.001,0.00227121809682614,0.0248586565489796,0.0464955886242942,0.0581467751733393,0.00158671604468899,0.001,0.001,0.00373800820854861,0.0348945101975338,0.00182140246256458,0.001,0.01405443199433,0.001,0.001,0.001,0.0195260035929068,0.001
"bird",0.101592147376798,0.00303213482537188,0.00821517748816093,0.00299999096828967,0.0193704149554801,0.00905372405372405,0.00803765664103811,0.0223860952617828,0.0470274191321801,0.00263072547715027,0.00901060365801472,0.001,0.001,0.00846522138128067,0.0168195534411428,0.00337082396293386,0.0218596235669149,0.00156448189593663,0.116411543097882,0.00621115350280549,0.00570950406878551,0.00156448189593663,0.0242067531049567,0.00617257266734092,0.0484463924662373,0.0189164761764269,0.0040858343644536,0.00288160631978878,0.0325250200095893,0.001,0.043105091976873,0.001,0.00672203812781481,0.00986695803250928,0.0593652521034319,0.00503212579366155,0.001,0.001,0.001,0.0279322213668815,0.0278122185564947,0.001,0.00175264252791551,0.0555794640697776,0.0626960538703489,0.0644429503008746,0.00190317103349861,0.001,0.001,0.00417207515587227,0.0252244496140234,0.00145158551674931,0.001,0.00723411324633315,0.001,0.001,0.00907406429247814,0.020066392654059,0.001
"bite",0.154748519239276,0.00246318342728143,0.00609503845293402,0.001,0.017073398223308,0.00638546985878524,0.00754773713126876,0.0205515530248161,0.0470527036332805,0.00208952400875106,0.0166375886198076,0.001,0.00187161920700085,0.00670713885184507,0.0181450371486979,0.00172634933916737,0.0241587630865669,0.00208952400875106,0.0762897389421721,0.00365647162734211,0.00814448956111483,0.001,0.0233664797666053,0.00695606458117244,0.0845453580762003,0.0259095671552853,0.00477009895091636,0.00162258514785775,0.0286498059937121,0.001,0.0349362949137025,0.001,0.00467325237236071,0.00634385585244566,0.0453749750101239,0.00248047745916637,0.001,0.001,0.001,0.0214659145511066,0.0198277459373608,0.001,0.00263428601312659,0.051074711590623,0.0639066095991285,0.0517404153865467,0.00293693157111299,0.001,0.001,0.00381211791430655,0.0243865615857876,0.001,0.001,0.0125457123460157,0.00208952400875106,0.001,0.00679868889101951,0.0287181179333992,0.001
"bitter",0.150920182945277,0.00341320108923047,0.0121469878113189,0.00272715981880128,0.00826958503219384,0.00859404117636107,0.00369924162920644,0.0281735777340753,0.0441446026885252,0.00341320108923047,0.0107498968680214,0.001,0.00335782730072501,0.00975764425983575,0.0183258211118264,0.0022493422580465,0.0275226240368224,0.00157159449714546,0.0901520108946802,0.00314347936429546,0.00608323608061246,0.00228608761857728,0.0242660653165931,0.00511548037944729,0.0681807034686225,0.0138753516308304,0.00452768248480947,0.00151443504743091,0.0357858637168471,0.001,0.0372803606277278,0.001,0.00784280269439847,0.0158594155168635,0.0348085278840572,0.001,0.001,0.001,0.001,0.0238722589779754,0.0323887035289591,0.001,0.00558314860438448,0.055545924633677,0.0513086443408685,0.0471284907016125,0.00271478349143637,0.001,0.001,0.00485826285573183,0.0168086706639086,0.001,0.001,0.0207119723896994,0.0033149577134391,0.001,0.00805102640407289,0.0239551216217986,0.001
"black",0.0980409157405081,0.00285713447055469,0.00849842611695377,0.00180881094952951,0.0191385883713414,0.00572119063557196,0.00529878872252948,0.0224312961862904,0.0459286277664479,0.00169888234735012,0.0105402652078796,0.001,0.00369579328737483,0.00285713447055469,0.0152709182161202,0.00222304410786271,0.0182202662471872,0.00183865881682014,0.0873335673283593,0.00520348658425446,0.0124171592788812,0.00204832352102518,0.0162721385675645,0.0077974152965347,0.0643093810476189,0.0334599654898553,0.0041151226957849,0.001,0.0475347390187877,0.001,0.0364953196563673,0.001,0.00253754116417026,0.0134429217922903,0.0465835643638693,0.00385906414825048,0.00204832352102518,0.001,0.001,0.0274696496030215,0.0360645303685358,0.001,0.00264736553303956,0.0629546153325402,0.0563292078580661,0.0799838908303156,0.00533307055357073,0.001,0.001,0.00826778147295935,0.0233627223828502,0.00159904201201439,0.00183865881682014,0.00894567323274614,0.00243770082883453,0.001,0.00242953207412524,0.0178097839650449,0.001
"blood",0.121546322932462,0.00744734441103728,0.0089313208022372,0.00325609540412845,0.0185527785765285,0.00370716794259582,0.00533151057739855,0.0253542759768789,0.0551841962047374,0.0040281097439439,0.0143754211488616,0.001,0.00146130804495089,0.00511083037862391,0.00743689955832759,0.00160167428855369,0.0234589129957886,0.00373714175025476,0.0844412608043574,0.00324585989764494,0.0119958791144521,0.001,0.0247822614766449,0.00254402867963089,0.0483975249554471,0.0384650468669519,0.00702582698777651,0.00415824048106319,0.043668414694287,0.001,0.0341584970170836,0.001,0.00584263540429689,0.0141442960973773,0.0554532277618763,0.00205274682702106,0.001,0.001,0.001,0.0262409631209752,0.0251632555664239,0.001,0.00205274682702106,0.0473046734873966,0.043614732493355,0.0575147513559045,0.00205274682702106,0.001,0.001,0.00240366243602808,0.0453072732039103,0.00142109873080843,0.001,0.0127506598216065,0.001,0.001,0.00511072570551082,0.0241656526208182,0.001
"blow",0.0788094255955356,0.00412038228838274,0.00349845702453571,0.001,0.0282604888132058,0.00189951871957021,0.00454220841805486,0.00900602710911066,0.0383349370092333,0.001,0.00501423321581137,0.001,0.001,0.0350245160176606,0.00645205139343032,0.00333178502807469,0.04716379583216,0.001,0.0552288110324374,0.00352436574706987,0.00891349595720294,0.001,0.0244679825928917,0.00721809340819918,0.0344748809753287,0.0197025123466167,0.00520843271179048,0.001,0.0218190556797922,0.001,0.0293203161989328,0.001,0.00166622429373563,0.00304308783412259,0.0517520760061473,0.00528615887939297,0.00193271401122988,0.001,0.001,0.0813247372519576,0.0219639736992415,0.001,0.001,0.0365741890860252,0.0417173552202933,0.178610200900676,0.00270997568725477,0.001,0.001,0.00824542104042915,0.0327642097499112,0.001,0.001,0.0133363690953651,0.00309860652526722,0.001,0.00286542802245975,0.0187734995814631,0.001
"blue",0.117159308297608,0.0116464735312802,0.00543733625028662,0.00212768812657172,0.0219562166754562,0.0047119734166319,0.00784723853342548,0.0145146380183763,0.0340304798228612,0.0042890903691675,0.0092299989743408,0.00240961015821464,0.0049520705208313,0.00489992143772718,0.0106459010953074,0.00331578811706692,0.025507829176661,0.00334935026369107,0.0786254739843495,0.00551333354520201,0.00520883334219374,0.00334935026369107,0.0196155999225792,0.00193974010547643,0.0589167614339643,0.0360904056205318,0.00875970845502968,0.00212768812657172,0.0285994113981191,0.001,0.0432918389040044,0.001,0.00475896042190572,0.00852931163296873,0.0560231697488709,0.00387305990655224,0.001,0.001,0.00287948021095286,0.0210455514403889,0.0367684385511105,0.001,0.00143372620252758,0.0682021967805316,0.0526093499617976,0.0688554550213267,0.00544376836856285,0.00143372620252758,0.001,0.00569870052738215,0.0293759422262078,0.001,0.001,0.0119731314390809,0.00212768812657172,0.001,0.00962099672952543,0.0192782886139901,0.001
"blunt",0.0850445706043579,0.00333329704227908,0.0052630594510834,0.00287215756078032,0.0322591869582845,0.00698625413914835,0.0022097018085042,0.0235362483306595,0.0421356097865667,0.001,0.00886816285658601,0.001,0.00367877578176979,0.00590601289004483,0.00942965977616676,0.00402425452126051,0.0322182832201704,0.0022097018085042,0.0615963810558124,0.00167205656028011,0.00408185936928452,0.00283870508141965,0.0215221635089173,0.00498913572566267,0.0525250986870176,0.031708966381558,0.00328499230495238,0.00307377452886435,0.0557102167324797,0.001,0.0481716773389294,0.001,0.00476351673756863,0.00654446662231093,0.0573021960449666,0.00251212726063025,0.00307392487751769,0.001,0.001,0.0280430759452716,0.0260269552817307,0.001,0.001,0.0336312651010891,0.082474062431723,0.108064472381326,0.00520035350175071,0.001,0.001,0.00761015631075511,0.0255949189215507,0.001,0.001,0.00832803490923614,0.0033761999809904,0.001,0.00624204117018488,0.0160622687100534,0.001
"body",0.121117524881663,0.0091891485587427,0.00699046351740963,0.00271625928038104,0.0236217996527101,0.00939760308894263,0.00284815554077031,0.0206921166485371,0.0583418630132425,0.001,0.0133381125755544,0.001,0.00420138426850004,0.00859075367782953,0.0119239193570531,0.00309750985976313,0.0331337144708458,0.001,0.097011214543816,0.0022762222468643,0.00803193632776134,0.0037063426057937,0.0283815335652495,0.00604209100904599,0.0508434757889737,0.0255944031983065,0.00427277543678076,0.001,0.0379320563751979,0.001,0.0537975694701133,0.001,0.00537120121362747,0.00858330487760517,0.052549590466867,0.00461930460067519,0.001,0.001,0.00215509721298144,0.0240693896931699,0.020662602978,0.001,0.00234761341514502,0.0440855854428709,0.0576879369788274,0.0544744180377913,0.00157754860649072,0.001,0.001,0.001,0.0320793335854325,0.001,0.001,0.00871714947529984,0.001,0.001,0.00388774303245361,0.0130422314229145,0.001
"bone",0.108338983367101,0.00678617754139754,0.00678606968258101,0.00161998611472707,0.0215769457634076,0.00992689403801094,0.00318001305876859,0.0131191591971337,0.0461997835936133,0.00332475917729758,0.011016846637987,0.001,0.001,0.00703864734299517,0.0149286436099506,0.00259102085683705,0.0318245248633168,0.001,0.0796743261704209,0.00248770781418529,0.011197320886178,0.001,0.0204091848049932,0.00617609129566953,0.0761493717878253,0.0285691932904378,0.0042233669307348,0.0028737229099114,0.0279667982686988,0.001,0.0388886600849371,0.00161987825591054,0.00512219040180509,0.0115947525239376,0.0582419934458206,0.00306626085303513,0.001,0.00186782955827475,0.001,0.0271659064705146,0.026571856475267,0.001,0.001,0.0512262828380506,0.0694934270864758,0.0698094434131924,0.001,0.0029217304521392,0.001,0.00545289999710724,0.0185375455250488,0.0017231912985623,0.00161987825591054,0.0115740899154073,0.00208478694784344,0.001,0.00403740345396164,0.0263944537426183,0.001
