"word","a","ã","ɑ","ɒ","e","ẽ","ə","ᶕ","ɤ","i","ĩ","ɨ","ᶖ","o","õ","ø","ⱺ","ɵ","u","ũ","ʉ","ᶙ","ɯ","ᶌ","ⱳ","y","ỹ"
"short",0.247202138816862,0.00686757015563882,0.0136292430714893,0.00216589251403735,0.101622930670331,0.0025545233520498,0.02322867660318,0.001,0.00321494394388793,0.148750896959975,0.0104820887819376,0.0102102990281119,0.00542988788777584,0.186497891029986,0.0025545233520498,0.00787851400003725,0.001,0.001,0.199727064044289,0.0025545233520498,0.001,0.001,0.0102102990281119,0.001,0.00333178502807469,0.00488630838012446,0.001
"sit",0.329454989791678,0.0166882043772716,0.0148718603549814,0.00452255895777584,0.107855198316198,0.001,0.0241696025706956,0.001,0.00208952400875106,0.173765741961699,0.00524890829694316,0.0349186314416293,0.001,0.117226987488944,0.00426857202625317,0.001,0.001,0.001,0.135884259760787,0.00452255895777584,0.001,0.001,0.0103333536711148,0.00317904801750211,0.001,0.001,0.001
"six",0.369054073306949,0.00656433036300883,0.0135478625383347,0.00497372414448606,0.131449489771665,0.00253633619460586,0.0271131960802768,0.001,0.001,0.177020406655637,0.00454381548889086,0.015191135765986,0.001,0.112953946956989,0.00250840280924939,0.00345813791136938,0.001,0.001,0.106621576532674,0.001,0.001,0.001,0.00825124135964517,0.00198325516454775,0.001,0.00222906895568469,0.001
"skin",0.328542177866489,0.00421555111998226,0.0130118134102165,0.00909420270569967,0.106413043542545,0.0038459200118282,0.0284623937310565,0.001,0.00964888888888879,0.200998051304798,0.00617483551415684,0.0355593110076145,0.001,0.147737322392253,0.00358741775707844,0.001,0.001,0.001,0.0823903748059437,0.001,0.001,0.001,0.00499201596806382,0.001,0.001,0.00432667997338656,0.001
"sky",0.357623734781519,0.0188045636000726,0.00580075908788482,0.0107527309018327,0.107144964616222,0.00757726365450913,0.0229629135668058,0.001,0.00693485453335749,0.141108667945495,0.001,0.0202035262807718,0.00315453638178189,0.133500162445672,0.0106015181757696,0.00542272727272726,0.001,0.001,0.120379017722132,0.00542272727272723,0.001,0.001,0.00920304542430281,0.001,0.001,0.00440228633641807,0.001
"sleep",0.298156879917635,0.0159898941612573,0.0136484118597538,0.0050882352941176,0.104148241332461,0.0029915882520673,0.019554647008504,0.001,0.001,0.197457207234191,0.00868770582085125,0.0225945587815964,0.00239776469470024,0.114354187982578,0.0276260588067564,0.00309664704205035,0.001,0.001,0.143087783616441,0.00718488233616793,0.001,0.001,0.00309664704205035,0.001,0.001,0.00183865881682014,0.001
"slow",0.36098350087429,0.0122200889226837,0.0101516297211573,0.00276014813406696,0.151063217983283,0.00381623701450714,0.0186446296120281,0.001,0.00276014813406696,0.180851430924998,0.00496033330165067,0.0167527555119038,0.001,0.104353280337788,0.00469631108154062,0.001,0.001,0.001,0.104317844029754,0.00364022220110045,0.001,0.001,0.00702822221518156,0.001,0.001,0.001,0.001
"small",0.28860834545598,0.0112542288304746,0.0140379805361028,0.00300846611861024,0.114961044013668,0.001,0.0327853389266666,0.001,0.001,0.270821836552882,0.0177034236611522,0.00952768474350726,0.001,0.110170196330503,0.00240961015821464,0.001,0.001,0.001,0.0970962904699077,0.001,0.001,0.001,0.00864690675146877,0.00512288135593217,0.001,0.00184576609492879,0.001
"smell",0.297872998339889,0.00955841068671708,0.0123438398284337,0.00330096118442726,0.0826687757171739,0.00883170875078316,0.0143624563171391,0.001,0.00733819416183808,0.180325517250289,0.0132726650259351,0.0276853251425952,0.001,0.10067535802182,0.00382606308418761,0.001,0.001,0.00342233978644653,0.196193674140392,0.00342233978644653,0.001,0.001,0.00980064466536178,0.00572330097087375,0.001,0.0113754271392489,0.001
"smoke",0.231179196585184,0.00757726365450912,0.0146945727592433,0.0020204409363092,0.0833350956096465,0.00799334361579868,0.0186913990201415,0.001,0.00542272727272718,0.166635881483786,0.0132477408818725,0.0212615254339806,0.001,0.141492835109003,0.0115087945321477,0.00542272727272725,0.001,0.001,0.241942034977663,0.00685924817032596,0.001,0.001,0.0107151726849331,0.001,0.001,0.001,0.001
"smooth",0.312960303842329,0.0114074035165536,0.0104346900740429,0.00318829008649368,0.124077002219454,0.001,0.0203557368693412,0.001,0.0104346900740429,0.207330227876189,0.001,0.0142765930128048,0.00586356721255345,0.128538218466993,0.001,0.001,0.001,0.001,0.129275962138658,0.001,0.001,0.001,0.00785731461054494,0.001,0.001,0.001,0.001
"sneeze",0.324900739228148,0.0147705807023944,0.0128926162012891,0.00234140321507523,0.108414182898923,0.00354837636554847,0.0152182945936085,0.001,0.00234140321507523,0.313305984038068,0.0318961181579493,0.0115073687749947,0.001,0.053907906153898,0.00547134405025075,0.001,0.001,0.001,0.07186267710355,0.00547134405025074,0.001,0.001,0.00636561286030089,0.001,0.001,0.00578404839067383,0.001
"snore",0.310008269895994,0.0161476333048189,0.0116925791274593,0.00679166666666665,0.0712676333583091,0.001,0.0178018452890137,0.002485124988119,0.001,0.095409918515885,0.00382141669042867,0.0150087166935968,0.003970249976238,0.245789772444392,0.0315922916072617,0.00298016665082533,0.001,0.001,0.142094277380099,0.00768306244653549,0.001,0.001,0.005455374964357,0.001,0.001,0.001,0.001
"soft",0.323178347969764,0.0118363676687029,0.0123821414410236,0.001,0.113905786791016,0.00591414141414136,0.0322912726735083,0.001,0.00352021210105042,0.139058815029873,0.00423400001344113,0.0240168484579661,0.001,0.12784550427764,0.00612388690632204,0.00423400001344113,0.001,0.00591414141414136,0.155147529856113,0.00352021210105042,0.00591414141414139,0.001,0.00944243835561195,0.001,0.001,0.00352021210105042,0.001
"some",0.377961793051169,0.00618477037694159,0.0224578086625103,0.00392591360488899,0.112643963298173,0.00330986175796555,0.0168623370542864,0.001,0.0130123456790123,0.167156103822142,0.00859797277872238,0.0173421538267771,0.001,0.117378136730654,0.00254012961730859,0.001,0.001,0.001,0.0908221184517111,0.00223210369384687,0.00408025923461719,0.001,0.0118389135896343,0.00254012961730859,0.00905967899591758,0.00305350615641146,0.001
"sour",0.36564285075074,0.0138868773174897,0.0104830105870131,0.0027992047094894,0.069475244442888,0.001,0.0318820760039375,0.001,0.001,0.227923645885617,0.00586356721255345,0.0183626197896604,0.001,0.0841152120709845,0.00474463159451078,0.001,0.001,0.001,0.133431153287966,0.001,0.00669005847953214,0.001,0.0116998478676175,0.001,0.001,0.001,0.001
"spit",0.270380354614625,0.0123120331217501,0.0106952256624192,0.00257662557980406,0.105209587144826,0.001,0.0197211516934535,0.001,0.001,0.144703802505574,0.00245812324797483,0.0223622549529692,0.001,0.132721448099063,0.0037590947646571,0.001,0.001,0.001,0.236619030501398,0.00848897150406923,0.001,0.001,0.00986826347305384,0.001,0.001,0.0061240331343631,0.001
"SS_fs",0.34402363052181,0.0130351457888243,0.0292495377753706,0.00505359799663654,0.122898312709133,0.001,0.0151253105179924,0.001,0.00505359799663654,0.177927587188954,0.00998537932510188,0.00797907033504176,0.001,0.108736363119657,0.0081462401829506,0.001,0.001,0.001,0.1323501873974,0.001,0.001,0.001,0.00267169847908872,0.00225377385931654,0.00350754771863309,0.00200301908745324,0.001
"SS_ms",0.324969001391157,0.0126841550232867,0.0316446141051231,0.00503333000665336,0.128817161132281,0.0058649999999999,0.0150546839654025,0.001,0.00503333000665336,0.170140088308232,0.00952461743180305,0.00794417498336655,0.001,0.11040133732535,0.00811050898203584,0.001,0.001,0.001,0.145374138389887,0.001,0.001,0.001,0.00266333998669328,0.00224750499001996,0.00349500998003992,0.00199800399201597,0.001
"stand",0.319135498808063,0.00894302874072482,0.012710026881961,0.001,0.126488416291483,0.0053632286995515,0.0218094304664214,0.001,0.001,0.220545444238578,0.00737713810048059,0.0377705605231989,0.001,0.0902048608314016,0.00461733632883708,0.001,0.001,0.001,0.112208685767479,0.00648206725562327,0.001,0.001,0.00472946185357235,0.001,0.00211883855607171,0.0084959766565523,0.001
"star",0.280886335991746,0.0145917797298207,0.0105616608193304,0.00264844759819568,0.09515253487152,0.00308809693388553,0.0136028061351599,0.001,0.0137488810924406,0.210263112541437,0.00895008807641685,0.0119912333922463,0.00209912333922463,0.163261307048165,0.0171564008546782,0.00528634361233475,0.001,0.001,0.124464389869307,0.001,0.001,0.001,0.00895008807641689,0.001,0.001,0.0042973700176739,0.001
"stone",0.350970747486895,0.0110208954475984,0.0158926025215955,0.00646304601396926,0.12073261009362,0.001,0.0199637322287086,0.001,0.00507112970711287,0.181280067480102,0.00517574892056885,0.0187810543487641,0.00308787446028445,0.136322974692178,0.0023919163068563,0.00507112970711297,0.001,0.001,0.0955443367101225,0.0023919163068563,0.001,0.001,0.00367921340025667,0.00298325524682852,0.001,0.0037838326137126,0.0023919163068563
"straight",0.262910151626571,0.0159254368456069,0.0179824421332773,0.00472034527436355,0.101844689568232,0.00275088419651924,0.0162321252232377,0.001,0.00612105263157885,0.205319676436601,0.00362632629477886,0.0194272052386454,0.00336369366530098,0.168815442798614,0.00612105263157894,0.001,0.001,0.001,0.124607885982421,0.001,0.001,0.001,0.023978936863116,0.001,0.001,0.00625265258955768,0.001
"strong",0.324532199237887,0.0123024163793624,0.0129067773543821,0.001,0.11750303635154,0.00213409544547269,0.0229248654206737,0.001,0.00315453638178189,0.202367994314401,0.00723727998548356,0.0269320026613442,0.00326819089094538,0.127446007984032,0.001,0.001,0.001,0.001,0.117998152180488,0.00326819089094538,0.001,0.001,0.00402425452126051,0.001,0.001,0.001,0.001
"suck",0.197950298491164,0.00276951062414179,0.00944855324811367,0.001,0.0754923840262736,0.001,0.0223214563780241,0.001,0.001,0.158584993639874,0.00365426593621268,0.0206409946065315,0.001,0.171313404093536,0.0140053297659998,0.001,0.001,0.001,0.260000364519188,0.0148900850780707,0.00440602129075183,0.001,0.0293989255531491,0.001,0.001,0.00312341274897015,0.001
"sun",0.31360779605718,0.0192739356765724,0.0251272876278916,0.0033912661086982,0.113859311420078,0.00242775964523028,0.023629527782775,0.001,0.001,0.213808984116377,0.00588984548785119,0.00696066522177386,0.001,0.118356754302554,0.00731760513308139,0.00207081973392271,0.001,0.001,0.123533076907701,0.00242775964523028,0.001,0.001,0.0073176051330814,0.001,0.001,0.001,0.001
"sweat",0.310044918373433,0.0207454483479674,0.0242275449101797,0.001,0.126936752813866,0.00333496553690648,0.0131675171823839,0.001,0.00427751721515917,0.184692350227998,0.001,0.0281610965261596,0.001,0.115831496284935,0.00661248275206562,0.001,0.001,0.00579310344827581,0.128081482355486,0.00509689651894895,0.001,0.001,0.0109964275062354,0.001,0.001,0.001,0.001
"sweet",0.312133661123205,0.0113394445676548,0.0111640000422435,0.00297988150682762,0.122109351465877,0.0129247184643059,0.0171042148507218,0.001,0.0035079259470477,0.210277919343978,0.0033761999809904,0.0156966666314636,0.001,0.107666986007828,0.0158289628855164,0.00614814814814813,0.001,0.001,0.12518103022979,0.00496033330165067,0.001,0.001,0.00628044440220088,0.001,0.001,0.00232011110055022,0.001
"swim",0.306301686365698,0.0102923323931167,0.0189206375980434,0.00712989670112042,0.117271544547837,0.00271800374212452,0.0241527399036044,0.001,0.00400625353362133,0.165891108014242,0.0063489859092456,0.0269024084627526,0.001,0.12080364198944,0.00431861785037125,0.001,0.001,0.001,0.152927218221728,0.0102535398686195,0.001,0.001,0.00568546475124862,0.00256182158374956,0.001,0.00451409856343651,0.001
"tail",0.250107828670068,0.00628846454556324,0.0106190322887251,0.00548387096774189,0.117081664627734,0.0102362709297227,0.0270214839138927,0.001,0.00253303224580026,0.201955409786089,0.0100829677051426,0.0247995805623775,0.001,0.115248742804056,0.00755296779712463,0.001,0.001,0.001,0.168593038193965,0.0101981934748015,0.00253303224580026,0.001,0.0146820644425434,0.001,0.001,0.00598235479885077,0.001
"take",0.342344699747791,0.0134162744278883,0.0204170233177057,0.001,0.134269668857192,0.00773022327438146,0.0220806139658667,0.001,0.0100511627906976,0.158977875920363,0.00332093951631621,0.0180970864472604,0.001,0.113538449126112,0.00877489671819149,0.00332093951631621,0.001,0.001,0.113485695276114,0.00332093951631621,0.001,0.001,0.0135325720651719,0.001,0.001,0.00332093951631621,0.001
"taste",0.406206167324375,0.020558648135827,0.0100347617522157,0.0160926049136295,0.169738219035181,0.0070061728395061,0.0238952629719983,0.001,0.001,0.134597254638284,0.00223210369384687,0.0109078345366879,0.001,0.0758486360612108,0.00254012961730859,0.001,0.001,0.001,0.0992576082403093,0.001,0.001,0.001,0.00654446662231092,0.00254012961730859,0.001,0.001,0.001
"ten",0.29486047170081,0.00498132098172991,0.0169539990866118,0.00379901660094445,0.126658318670441,0.001,0.0266790321795434,0.001,0.00221707803904386,0.177898973095234,0.00319074047027896,0.0177432535625612,0.001,0.156010532554713,0.00701584287870251,0.001,0.001,0.001,0.133305870952636,0.00493495610405205,0.001,0.001,0.00769366632588477,0.001,0.001,0.00505692679681286,0.001
"testicle",0.287520520184121,0.0134252249469315,0.0152559167379526,0.00382141669042867,0.119110524981782,0.0021880999904952,0.0211465917371605,0.001,0.00382141669042867,0.13747624988119,0.002831333365016,0.0275329499730698,0.001,0.174293205539036,0.00644545828976966,0.001,0.001,0.002485124988119,0.154112216044102,0.001,0.00679166666666665,0.001,0.00595041662706333,0.00679166666666663,0.001,0.001,0.001
"that",0.328316620215789,0.00996774193548383,0.00755296779712461,0.00318432259904155,0.202697045233649,0.00241780647614142,0.0125353225959754,0.001,0.001,0.180816735193208,0.00329954836870039,0.012382516073843,0.00253303224580026,0.10938090945605,0.00701690321354214,0.001,0.001,0.001,0.0914849931473459,0.00329954836870039,0.001,0.001,0.0105809548338039,0.00253303224580026,0.001,0.001,0.001
"that_yonder",0.350936839137715,0.0100092592592592,0.00538887040733345,0.00319443520366674,0.170481533845889,0.0076990648332963,0.0170933564968827,0.001,0.001,0.153397171559292,0.00781482405559242,0.017055601759444,0.00254012961730859,0.118134452288838,0.00781482405559246,0.001,0.001,0.001,0.104840494936054,0.00331019442596289,0.001,0.001,0.00774881850056493,0.00254012961730859,0.001,0.001,0.001
"then",0.360274296722459,0.00735947712418294,0.0168169804182484,0.001,0.195208484990803,0.001,0.0127952287146838,0.001,0.001,0.159338160280746,0.001,0.00480502611335064,0.00317430063620037,0.116994712100853,0.001,0.001,0.001,0.00317430063620037,0.0859043264234059,0.00643575159050092,0.001,0.001,0.00735947712418294,0.00735947712418297,0.001,0.001,0.001
"there",0.302403527969441,0.001,0.0135794975193436,0.00340608123853815,0.166225420563273,0.00593908629441615,0.021051588869638,0.001,0.001,0.187800642370082,0.00593908629441617,0.00522167509313015,0.00268867003725206,0.160405527354766,0.0110050964061724,0.001,0.001,0.001,0.0903290035833576,0.00268867003725206,0.00593908629441623,0.001,0.00437734007450412,0.001,0.001,0.001,0.001
"there_yonder",0.312095593371739,0.001,0.0138373544173788,0.00410840777990944,0.164175538889858,0.00572330097087369,0.0193681019837347,0.001,0.001,0.185384378261507,0.0104466019417475,0.00826701935933953,0.00261489319096435,0.146957519081117,0.0105679805437668,0.001,0.001,0.001,0.0949039461530015,0.00221116989322326,0.00572330097087377,0.001,0.00261489319096435,0.001,0.001,0.001,0.001
"thick",0.264456742232367,0.0112727059250482,0.0065142406808486,0.00264526206054913,0.11731194346728,0.001,0.0262602673440998,0.001,0.00442423530834943,0.152453306780887,0.00620320855614966,0.0263050298689609,0.001,0.146559586708935,0.0027789732478003,0.001,0.001,0.001,0.197779003744485,0.0027789732478003,0.00406844065878937,0.001,0.0119848716115007,0.00620320855614969,0.001,0.001,0.001
"thin",0.387557842799249,0.0101059780439122,0.0165924650698602,0.00253832002661344,0.132852924151697,0.00960751497005979,0.0201691849634065,0.001,0.00586499999999994,0.186781858317996,0.00224750499001996,0.02657250499002,0.001,0.0889618001659019,0.00349500998003992,0.00349500998003992,0.001,0.00586499999999998,0.0697837016443303,0.00266333998669328,0.001,0.001,0.00765335994677306,0.00836000998003988,0.001,0.00183166999334664,0.001
"think",0.329914611644138,0.01411828924311,0.0131923521613156,0.001,0.13176783656028,0.0106827877890541,0.0224347361614798,0.001,0.00490455395937387,0.181834615142619,0.00888669296774209,0.0113858605168379,0.00193709295024974,0.128696165906506,0.00830126288893255,0.001,0.001,0.001,0.10601932151793,0.00791080749299523,0.001,0.001,0.00584164690962358,0.001,0.001,0.00217136618781217,0.001
"this",0.311044639116827,0.00538887040733347,0.0136280648579384,0.00242437039501245,0.182031757472709,0.00461880559867919,0.03395677780242,0.001,0.00319443520366674,0.246407927971217,0.00331019442596289,0.0140911017471229,0.00550462962962957,0.0737681304058548,0.00408025923461719,0.001,0.001,0.001,0.0719597256105072,0.00331019442596289,0.001,0.00331019442596289,0.00331019442596289,0.00215509721298144,0.00550462962962958,0.001,0.001
"three",0.327448344961923,0.00956252284997275,0.0115217351232209,0.00193152284642334,0.121395105431531,0.00572752696543284,0.0321597303318675,0.001,0.00296679669706231,0.19356577944987,0.00435231532587857,0.0143740813177044,0.001,0.124148659378764,0.00400207054770128,0.001,0.001,0.001,0.114726198902486,0.0044509128354632,0.001,0.001,0.0132157841992363,0.00307054770127794,0.001,0.0023803651341853,0.001
"throat",0.234761956087824,0.0142224750499001,0.0106468330006653,0.00336999001996008,0.0728927511643378,0.00586499999999996,0.0297741650033268,0.001,0.00573998003992012,0.141546839654026,0.00336999001996008,0.022289135063207,0.00640585495675314,0.255854760479042,0.0119775049900199,0.001,0.001,0.001,0.159552764471058,0.00336999001996008,0.001,0.001,0.00224750499001996,0.001,0.001,0.00711250499001987,0.001
"thunder",0.303965281854591,0.0169395490065619,0.0116396912058236,0.00479117255684709,0.092963750681022,0.001,0.0328788338355969,0.001,0.00495424510456211,0.186470153996396,0.00385376958501298,0.00768544610126151,0.001,0.102157844131221,0.00413888236598698,0.001,0.001,0.001,0.197249093316635,0.00658497058171235,0.001,0.001,0.00414497056307553,0.00381273727055693,0.001,0.00576960784313716,0.001
"tie",0.280684505428604,0.0202060035385134,0.0101948206938674,0.00323767711214343,0.10038556668427,0.00760090581169494,0.017819147952227,0.00249178474142895,0.00599699554553075,0.219398758323626,0.0142388645727975,0.0336315828731179,0.00249178474142895,0.107174153934284,0.00323767711214343,0.00312555158740814,0.001,0.001,0.144994533248259,0.001,0.001,0.001,0.00249178474142895,0.001,0.00536322869955153,0.00823467265767412,0.001
"toe",0.281915786889557,0.0148768516137459,0.00783638040891629,0.0023772822453253,0.110094495787858,0.00645909816359102,0.0287692730227538,0.001,0.00901023311250702,0.188937821115001,0.00446954353052586,0.0294193127038357,0.001,0.156212387961442,0.00747955214315744,0.001,0.001,0.00202045397956643,0.132304939638689,0.00253068096934964,0.001,0.001,0.005285906714179,0.001,0.001,0.001,0.001
"tongue",0.317191729584309,0.00548331742312472,0.0114130174433741,0.00186782955827476,0.206100130587686,0.0210305244583297,0.0288050652318552,0.001,0.001,0.177002001380262,0.00461595649281145,0.0284080129595881,0.001,0.0936379935780615,0.00924438080361014,0.001,0.001,0.00316957389568689,0.0704608840290433,0.0074000086782955,0.001,0.001,0.00316957389568689,0.001,0.001,0.001,0.001
"tooth",0.264015740524722,0.0132043272761835,0.0113679394457837,0.0052121212121212,0.110477981986965,0.001,0.0406010000201616,0.001,0.00521212121212115,0.258410932824106,0.00305193941122085,0.0209452120290443,0.001,0.131830345081843,0.00521212121212117,0.001,0.001,0.001,0.102741296627524,0.00316018180090036,0.00316018180090036,0.001,0.00823637573338163,0.001,0.001,0.00316018180090036,0.001
"touch",0.375179356082843,0.0170543689803992,0.016831709130758,0.001,0.146645077047332,0.00887166842785011,0.0375567474676317,0.001,0.00366845987170045,0.147091549521279,0.001,0.0127854095730108,0.001,0.117962879944212,0.001,0.00442423530834943,0.001,0.001,0.0896347483286545,0.001,0.001,0.001,0.00829379031598118,0.001,0.001,0.001,0.001
"tree",0.307525484936706,0.0111483347548661,0.00627531720699562,0.00308809693388553,0.100544422796949,0.001,0.0181214243075278,0.001,0.001,0.204295018521798,0.00308809693388553,0.0174126255565227,0.00246549778563285,0.153184822718733,0.00209912333922464,0.00748459029078397,0.001,0.001,0.124323311422048,0.00811266077034097,0.00246549778563285,0.001,0.0117709339031188,0.001,0.001,0.00759474003534774,0.001
"turn",0.281341585611844,0.0060293666634984,0.0118955476801499,0.001,0.15279085004594,0.00563333333333332,0.0174346133130563,0.001,0.00325713335234293,0.240808660834038,0.00377223331115547,0.00377223331115547,0.001,0.112638459588759,0.0033761999809904,0.00258413332066027,0.001,0.001,0.117904676361563,0.001,0.0033761999809904,0.001,0.0145831733358679,0.0033761999809904,0.001,0.00484126667300319,0.00258413332066027
"twelve",0.304558814121237,0.00377223331115547,0.0150686596731349,0.00377191815200009,0.120119933007246,0.00197271344251069,0.0304603767495178,0.001,0.00785731461054497,0.191826445871322,0.00321292308171182,0.0187546596325261,0.001,0.142857104470754,0.00790626544182587,0.001,0.001,0.001,0.118965194753972,0.00541774021806939,0.001,0.001,0.00936502044643649,0.00294542688502138,0.001,0.00216725613101283,0.001
"twenty",0.305653347471116,0.00343202490393502,0.0134871882772709,0.00310223373477764,0.129183749432892,0.001,0.0188500203736696,0.001,0.0026019325714542,0.211926908525475,0.0053919651334036,0.0175602819847924,0.001,0.122571517405871,0.00587254490483985,0.001,0.001,0.001,0.126696493777366,0.0049247348000628,0.00459737080146823,0.001,0.0049247348000628,0.00553183146814984,0.001,0.00469111963339239,0.001
"two",0.324191379542502,0.0030791749833666,0.0169041167664671,0.0022819333555112,0.147474744162469,0.0030791749833666,0.0117763833444222,0.001,0.00238611665557773,0.200076299385356,0.00488112663561762,0.0213057108006211,0.00238611665557773,0.131053079159142,0.00782639997782206,0.001,0.001,0.001,0.0943635102810255,0.00713334165003326,0.001,0.001,0.00772221667775556,0.001,0.001,0.0030791749833666,0.001
"ugly",0.348228278891951,0.0152650763288238,0.00469631108154062,0.00331019442596289,0.131997040310913,0.0122036944629259,0.0216754916093738,0.001,0.00313655559251867,0.192902917709555,0.0145138888888888,0.0222609166587459,0.001,0.0971670996631076,0.00273264581947217,0.001,0.001,0.001,0.0958878677829524,0.00331019442596289,0.00775694444444442,0.001,0.00948959026391656,0.00446529163894433,0.001,0.001,0.001
"urinate",0.282403256356878,0.00960128435938578,0.00658497058171236,0.001,0.1226047480203,0.00454656373527455,0.016939549006562,0.001,0.00809312747054903,0.221030954896929,0.001,0.0144934607908366,0.00181536273857514,0.117563260500474,0.00752290190860108,0.001,0.001,0.001,0.157268691996648,0.001,0.001,0.001,0.0153088235294117,0.001,0.001,0.00222304410786271,0.001
"vomit",0.298440827083696,0.0108503252394886,0.0149271457085828,0.001,0.136804668979194,0.00733819416183806,0.0347080176217146,0.001,0.00733819416183804,0.144637947406159,0.00572330097087369,0.0177136213010871,0.001,0.156265178381102,0.0062484028706341,0.001,0.001,0.00410840777990944,0.115614166489029,0.00895308735280241,0.001,0.001,0.0169061747056049,0.001,0.001,0.00342233978644653,0.001
"vulva",0.299048694674144,0.0115142999714855,0.001,0.001,0.129386306751576,0.001,0.0230380999904951,0.001,0.001,0.189722369546621,0.001,0.0113357000285143,0.001,0.130537113075437,0.001,0.0033761999809904,0.001,0.001,0.175486896049172,0.0033761999809904,0.001,0.001,0.001,0.001,0.001,0.00717811995057504,0.001
"want",0.369635605163299,0.00995592788781408,0.0162152645258932,0.00219952402886535,0.105918121175232,0.00835656251599362,0.0156739181892624,0.001,0.00459857208659604,0.160188274549802,0.0143541826603203,0.0163533893750959,0.00339904805773069,0.1299096381413,0.00379888940068581,0.001,0.001,0.001,0.115168212110577,0.00339904805773069,0.001,0.001,0.00807693267311525,0.00219952402886535,0.00259936537182046,0.001,0.001
"water",0.338784602092112,0.0138555583277888,0.00969720836105564,0.00401457917498337,0.0701291999334662,0.00910833333333324,0.0158305500110888,0.001,0.001,0.210349917757078,0.0020395874916833,0.0271278498558439,0.001,0.115626458194722,0.00436110833887778,0.001,0.001,0.001,0.139155563872256,0.0071333416500332,0.00238611665557773,0.001,0.0173208499667333,0.001,0.001,0.0030791749833666,0.001
"weak",0.325904170730986,0.00722530729973944,0.00815454751576919,0.001,0.153734023130471,0.001,0.0351948356545755,0.001,0.0132653687039328,0.160320762394693,0.00643575418994413,0.0294335463151909,0.00285848043205953,0.122211047267883,0.00504189386589949,0.00285848043205953,0.001,0.00643575418994408,0.0875073419711963,0.0037877206480893,0.001,0.001,0.0149847641774179,0.001,0.001,0.00564620108014882,0.001
"wet",0.31798978513561,0.00344608821572541,0.0182025687187715,0.001,0.121176542340157,0.00263072547715028,0.0243177892580851,0.001,0.00332351962741184,0.198105752547193,0.00426145095430055,0.0274166960197253,0.001,0.103160724303028,0.00984642153601285,0.00576960784313723,0.001,0.001,0.125460102670476,0.00344608821572541,0.001,0.001,0.0155539607060388,0.00344608821572541,0.001,0.00344608821572541,0.001
"what",0.395562880011982,0.0136363636363636,0.0229962182417272,0.00208009090045018,0.162537430190125,0.010252545414222,0.0132763333362135,0.00172006060030012,0.00244012120060024,0.162611302647231,0.00906421212409233,0.0162648181270935,0.00316018180090036,0.0798075998075999,0.00496033330165066,0.001,0.001,0.001,0.0758849026334056,0.00665224241272139,0.001,0.001,0.00809236361332164,0.001,0.001,0.001,0.001
"when",0.335896347581636,0.0148052138743858,0.0210324965831883,0.00368612809567354,0.145421294247848,0.00567046203160181,0.0363543586062687,0.001,0.00228147786060532,0.179260943434891,0.00362201377212734,0.0137823171391207,0.00345813791136938,0.0994572085011306,0.00222906895568469,0.0057931034482758,0.001,0.001,0.095109972876204,0.00386782756326428,0.001,0.001,0.0144785240684476,0.00579310344827579,0.001,0.001,0.001
"where",0.400172701405699,0.0117581659376283,0.0276467660423834,0.00195530640845968,0.151966390623009,0.00184936509958806,0.0248872467830296,0.001,0.0134212765957446,0.158339380812842,0.00206170637448507,0.0133148766297192,0.00443262128225816,0.0999829843858385,0.0103425574383148,0.00241560849931343,0.001,0.001,0.0593568550841578,0.00418511912345522,0.001,0.001,0.00291107147407313,0.001,0.001,0.001,0.001
"white",0.345642445403589,0.00992021370364677,0.0132606496408891,0.00430512479314874,0.122687485428005,0.00515811965811959,0.025948717948718,0.001,0.0072906068205469,0.142033652542968,0.00455414527071211,0.0223597221511393,0.001,0.184231822205541,0.00455414527071211,0.00313248716242728,0.001,0.001,0.0904327603103386,0.001,0.001,0.001,0.0034879016894985,0.001,0.001,0.001,0.001
"who",0.385965782312342,0.0154549099226439,0.0116358841687154,0.00153540986696136,0.15069273470227,0.00314163946784543,0.0223440815079427,0.001,0.0064964120400115,0.195454849956739,0.00874536477831174,0.00885267804876652,0.001,0.0652816398676178,0.0045693991130757,0.001,0.001,0.001,0.0931231842466716,0.00731760513308141,0.001,0.001,0.00517596566523597,0.001,0.001,0.00421245920176814,0.001
"why",0.385940330566123,0.00444812488843451,0.0265565357090697,0.00294732486247018,0.17083843478355,0.00319074047027896,0.0206344741411485,0.001,0.00481298541129124,0.164604712680717,0.0074910828749006,0.0166995180370965,0.00343415607808773,0.0813653538451552,0.00278504779059767,0.00262277071872515,0.001,0.001,0.0827176627774261,0.00574634146341463,0.001,0.001,0.00197366243123509,0.00221707803904386,0.001,0.00197366243123509,0.001
"wide",0.37496509672167,0.0108079890942752,0.0133840652029275,0.00628804347826084,0.171455390461314,0.00357607610865226,0.012932070641326,0.001,0.00705614134050733,0.148040594277284,0.00280797824640574,0.00551994561601434,0.001,0.126469589805896,0.001,0.00280797824640574,0.001,0.00628804347826082,0.0906290571031847,0.001,0.001,0.001,0.00597194017761574,0.001,0.001,0.001,0.001
"wind",0.299457124099882,0.0107146061858583,0.0188826771236288,0.00309733630084963,0.0989181371769736,0.001,0.0131799380589852,0.001,0.00309733630084963,0.192128792562368,0.0110826017581356,0.0247345221062301,0.001,0.137888152897745,0.00467995572277273,0.0024719822891091,0.001,0.001,0.15216828879115,0.00467995572277272,0.001,0.001,0.010346610613581,0.001,0.001,0.0024719822891091,0.001
