"","word","group","fit","lwr","upr","word_caps","nLangs","nRegions","cardinal","topCardinal","fitProp_fit","fitProp_lwr","fitProp_upr","obs","obs_OR"
"798","FyB_fs","front",0.18331822127733,0.183148203243541,0.18352783949154,"FYB_FS",196,6,"aã","a",0.379132059268824,0.37912237206566,0.379151344873833,0.731863479538475,0.395230892964611
"799","FyB_ms","front",0.842383397646716,0.84205978629457,0.842873681354574,"FYB_MS",195,6,"aã","a",0.179823958699425,0.179816086758673,0.179835653477434,0.727104627320365,0.360439111188909
"800","FyZ_fs","front",0.490758165829091,0.490566528749581,0.490846908466822,"FYZ_FS",181,6,"ãaẽ","a",0.41086526052306,0.41084907277945,0.410896217402353,0.713536821916324,0.263262240642084
"801","FyZ_ms","front",-1.80327815556435,-1.80371831579441,-1.80292178351534,"FYZ_MS",182,6,"øyĩiỹeⱺ","ø",0.128874614276047,0.128861694662487,0.128892692473526,0.717554551352781,0.291740328473375
"802","girl","front",0.650901193915603,0.650761941809254,0.651004329158768,"GIRL",191,6,"yĩãie","i",0.378366616843103,0.378341792840749,0.378384260371183,0.694762900311606,0.133214460252248
"803","give","front",-0.658663244157297,-0.659241208575369,-0.658332326645234,"GIVE",187,6,"øẽayỹⱺ","ø",0.161434307391782,0.161432629713712,0.161439008443954,0.667869474020551,-0.045560085027683
"804","go","front",-0.877406784685736,-0.877740937442137,-0.877253261089489,"GO",183,6,"yøẽeãiỹⱺ","y",0.220283041576093,0.220268098788116,0.220300923741762,0.647730967632378,-0.174658868116323
"805","good","front",-0.837200581034463,-0.837589397564983,-0.837015016847847,"GOOD",209,6,"ẽøãĩiỹⱺ","ẽ",0.446723133504959,0.446703561889728,0.446741890356602,0.726556003752606,0.356452686382579
"806","grass","front",-0.798292154026797,-0.798702000741946,-0.798019225237412,"GRASS",173,6,"yãeĩaỹⱺ","ỹ",0.447838423728497,0.447817334866362,0.447885742761324,0.635403699934818,-0.25200236386208
"807","gray","front",0.692422280240025,0.692234751706153,0.69252177111565,"GRAY",77,6,"øy","ø",0.372042550817783,0.372016319370332,0.3720475835256,0.586596384292347,-0.548558762146363
"808","grease","front",-0.737750296859583,-0.737852811355181,-0.737659446660953,"GREASE",170,6,"yaỹⱺ","y",0.262281310260395,0.262269398890909,0.262306474734814,0.68482008973506,0.066173511608427
