"","word","group","fit","lwr","upr","word_caps","nLangs","nRegions","cardinal","topCardinal","fitProp_fit","fitProp_lwr","fitProp_upr","obs","obs_OR"
"492","leaf","vowel",-3.1073417412155,-3.10740533754747,-3.107202473734,"LEAF",222,6,"ɤuõiᶖᶌɒʉɵyɨoᶕᶙỹãⱺ","ɤ",0.921901850503896,0.921898738416554,0.921905897239989,0.460755584708298,-0.0686276403675593
"493","left","vowel",-3.79543931363351,-3.79569879004867,-3.79519932263941,"LEFT",191,6,"ũɤẽɑᶌɯouʉɵⱳiəɨᶖɒᶕᶙỹøⱺ","ũ",0.950041670812008,0.95003827898112,0.950047274979335,0.455617728985586,-0.098486159634806
"494","leg_lower","vowel",-3.29767206522391,-3.29788967000265,-3.29760488273911,"LEG_LOWER",235,6,"ĩøɯyᶖᶌʉãⱳiuõᶕeᶙỹⱺ","ø",0.930881691015838,0.930874445612393,0.930887644215313,0.465800685424153,-0.0393553251620264
"495","leg_upper,_thigh","vowel",-3.24365027956832,-3.24373596143716,-3.24322038663631,"LEG_UPPER,_THIGH",239,6,"ĩẽøᶖᶌɤõʉyɵⱳiaɯeᶕᶙỹⱺ","ĩ",0.928436781557799,0.928421151030939,0.928446242172081,0.460412691827768,-0.0706187736603573
"496","lie_down","vowel",-3.29692520158509,-3.29725798403744,-3.29690568325184,"LIE_DOWN",197,6,"ĩɑũøᶖᶌɯɤʉɵⱳioᶕᶙỹⱺ","ĩ",0.930856310006379,0.930840136343848,0.930865377753071,0.478451916871925,0.0338837168841371
"497","light_not_dark","vowel",-3.3017137528679,-3.30183765708205,-3.30155191430776,"LIGHT_NOT_DARK",167,6,"ẽɤɒĩɨõᶖɵuⱳiũᶕaᶙỹⱺ","ẽ",0.931064735051529,0.931053511532056,0.931077407373174,0.470096299276829,-0.0144638423254233
"498","light_wgt","vowel",-3.16985391856212,-3.17001369675232,-3.16971699888335,"LIGHT_WGT",181,6,"yĩũøuiᶌɑʉⱳɯõɨᶕɤᶙãỹⱺ","y",0.924958615051698,0.924951168848382,0.924970949609121,0.45741024484522,-0.0880630916896086
"499","lip","vowel",-5.39303244305484,-5.39347411099116,-5.39281218647581,"LIP",193,6,"ũyĩãᶖᶌẽaɯʉɵɑⱳəᶕᶙỹⱺ","ũ",0.982921482369086,0.982917809010812,0.982922649062161,0.46843621963733,-0.0240801387304489
"500","live","vowel",-3.49795313011203,-3.49813401526315,-3.49774321040144,"LIVE",220,6,"ãɤɒyᶖᶌɑʉɵⱳũaeᶕuᶙỹⱺ","ɤ",0.939301567182796,0.939295874814187,0.939312496406685,0.472591265572267,-1.84609863377446e-05
"501","liver","vowel",-2.57843500869304,-2.57874611821093,-2.5784037929064,"LIVER",218,6,"õĩɯᶖũuʉɵəoiɑᶕᶙỹⱺ","õ",0.891070413342667,0.891051193819659,0.891089280704566,0.455167210381467,-0.101106862674341
